Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
CANCELLED: Holistic End of Life Planning & Caregiving,Melanie Sheckels,$230.00 ,09/06/2023,12/06/2023,6:30 pm,8:30 pm,Regular Class,"<p>Wednesdays*: 9/6, 10/4, 11/1, &amp; 12/6</p>
<p>6:30-8:00pm</p>
<p>Studio (9/6 &amp; 12/6) and Library (10/4 &amp; 11/1)</p>
<p>$230/person total for all 4 classes</p>
<p><strong>Registration Deadline: August 30th</strong></p>
<p>Experience level: N/A</p>
<p>&nbsp;</p>
<p>This is an ongoing class aimed to guide participants in becoming confident caregivers for loved ones facing the end of life, completing their own end of life planning, and being an apprentice to the mysteries of life and death. This is both practical and spiritual (though not faith-based), educational and experiential.</p>
<p><em>*Class meets the first Wednesday of the month from September to December. The registration fee is for all four classes.</em></p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Melanie is a registered nurse and a death, grief, and trauma guide, who's helped hundreds of humans move from fear and freeze into possibility and ease. Melanie founded &lsquo;Threshold Doula&rsquo; in 2019 after 7 years as a cardiac and hospice nurse, helping people navigate the healthcare system and dying process with greater understanding and confidence. As a speaker, educator, &amp; facilitator, she helps people have meaningful conversations about death and loss to foster the most peaceful, regret-free, empowered lives possible. Her clients include dying people, their families &amp; care teams, nurses, and organizations who are amidst an existential reckoning or have experienced profound loss that has made a significant impact on their lives &amp; communities. She is a passionate &amp; skillful facilitator who loves to co-create the most right fit resources and experience for her clients.</p>",The Farms: An Allerton Folk School > Wellness,Allerton Mansion,Library,30,10,,,https://s3.amazonaws.com/coursestorm/live/media/40f9babe1c2a11ee83720a43100e1467,No,No,Yes,No,Yes,,,Unlisted,0,0
Candle Painting 12/12 @ 5pm,Olivia Bunting,$20.00 ,12/12/2023,,5:00 pm,6:00 pm,Regular Class,"<p>Tuesday, Dec. 12th, 5:00-6:00pm &amp; 6:00-7:00pm</p>
<p>Thursday, Dec. 21st, 4:00-5:00pm &amp; 5:00-6:00pm</p>
<p>Studio</p>
<p>$20/person, per timeslot</p>
<p><strong>Registration Deadline: December 5th &amp; December 14th</strong></p>
<p>Experience level: beginner</p>
<p>&nbsp;</p>
<p>Create a new type of holiday decoration that you can take home to add to your decor. All participants will receive a large white votive candle and use melted tea light candles of various colors to paint designs around the outside of the candle. Make it holiday themed, or paint designs that would work for a year-round decoration.</p>
<p>There are 4 chances to participate in this folk school class. Choose one (or 2) that best fits your schedule.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Olivia Bunting is the Senior Program Coordinator at Allerton Park &amp; Retreat Center. She loves being outside, tending her plants while trying not to kill them, and crafting. The Farms gives her an excuse to learn new things and finish those half-done crafts she's been meaning to complete for a while.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,5,,,https://s3.amazonaws.com/coursestorm/live/media/672cd7a11c2a11ee83720a43100e1467,Yes,No,Yes,No,No,,,Public,1,0
Candle Painting 12/12 @ 6pm,Olivia Bunting,$20.00 ,12/12/2023,,6:00 pm,7:00 pm,Regular Class,"<p>Tuesday, Dec. 12th, 5:00-6:00pm &amp; 6:00-7:00pm</p>
<p>Thursday, Dec. 21st, 4:00-5:00pm &amp; 5:00-6:00pm</p>
<p>Studio</p>
<p>$20/person, per timeslot</p>
<p><strong>Registration Deadline: December 5th &amp; December 14th</strong></p>
<p>Experience level: beginner</p>
<p>&nbsp;</p>
<p>Create a new type of holiday decoration that you can take home to add to your decor. All participants will receive a large white votive candle and use melted tea light candles of various colors to paint designs around the outside of the candle. Make it holiday themed, or paint designs that would work for a year-round decoration.</p>
<p>There are 4 chances to participate in this folk school class. Choose one (or 2) that best fits your schedule.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Olivia Bunting is the Senior Program Coordinator at Allerton Park &amp; Retreat Center. She loves being outside, tending her plants while trying not to kill them, and crafting. The Farms gives her an excuse to learn new things and finish those half-done crafts she's been meaning to complete for a while.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,5,,,https://s3.amazonaws.com/coursestorm/live/media/73aec5371c2a11ee83720a43100e1467,No,No,Yes,No,No,,,Public,4,0
Candle Painting 12/21 @ 4pm,Olivia Bunting,$20.00 ,12/21/2023,,4:00 pm,5:00 pm,Regular Class,"<p>Tuesday, Dec. 12th, 5:00-6:00pm &amp; 6:00-7:00pm</p>
<p>Thursday, Dec. 21st, 4:00-5:00pm &amp; 5:00-6:00pm</p>
<p>Studio</p>
<p>$20/person, per timeslot</p>
<p><strong>Registration Deadline: December 5th &amp; December 14th</strong></p>
<p>Experience level: beginner</p>
<p>&nbsp;</p>
<p>Create a new type of holiday decoration that you can take home to add to your decor. All participants will receive a large white votive candle and use melted tea light candles of various colors to paint designs around the outside of the candle. Make it holiday themed, or paint designs that would work for a year-round decoration.</p>
<p>There are 4 chances to participate in this folk school class. Choose one (or 2) that best fits your schedule.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Olivia Bunting is the Senior Program Coordinator at Allerton Park &amp; Retreat Center. She loves being outside, tending her plants while trying not to kill them, and crafting. The Farms gives her an excuse to learn new things and finish those half-done crafts she's been meaning to complete for a while.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,5,,,https://s3.amazonaws.com/coursestorm/live/media/7f1a7a211c2a11ee83720a43100e1467,No,No,Yes,No,No,,,Public,7,0
Candle Painting 12/21 @ 5pm,Olivia Bunting,$20.00 ,12/21/2023,,5:00 pm,6:00 pm,Regular Class,"<p>Tuesday, Dec. 12th, 5:00-6:00pm &amp; 6:00-7:00pm</p>
<p>Thursday, Dec. 21st, 4:00-5:00pm &amp; 5:00-6:00pm</p>
<p>Studio</p>
<p>$20/person, per timeslot</p>
<p><strong>Registration Deadline: December 5th &amp; December 14th</strong></p>
<p>Experience level: beginner</p>
<p>&nbsp;</p>
<p>Create a new type of holiday decoration that you can take home to add to your decor. All participants will receive a large white votive candle and use melted tea light candles of various colors to paint designs around the outside of the candle. Make it holiday themed, or paint designs that would work for a year-round decoration.</p>
<p>There are 4 chances to participate in this folk school class. Choose one (or 2) that best fits your schedule.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Olivia Bunting is the Senior Program Coordinator at Allerton Park &amp; Retreat Center. She loves being outside, tending her plants while trying not to kill them, and crafting. The Farms gives her an excuse to learn new things and finish those half-done crafts she's been meaning to complete for a while.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,5,,,https://s3.amazonaws.com/coursestorm/live/media/89f4bc0c1c2a11ee83720a43100e1467,No,No,Yes,No,No,,,Public,8,0
Colt Ball & Friends Concert,,$25.00 ,11/18/2023,,7:00 pm,9:00 pm,Regular Class,"<p>Were you bummed when the August concert of the Allerton Concert Series was rained out? Us too!&nbsp;</p>
<p>Join us at 7 p.m. Saturday, Nov. 18 in the Allerton Music Barn for a&nbsp; rescheduled concert with <strong>Colt Ball &amp; Friends</strong>! Originally scheduled to play at the Aug. 5 concert of the Allerton Concert Series, Colt and his band will be playing some groovy tunes to help you warm up on the chilly fall night.&nbsp;</p>
<p>Doors open at 6:30 with a cash bar available throughout the concert. Bring your favorite concert snacks and join us on the 18th!&nbsp;</p>
<p><strong>$25/person.</strong> <em>Space is limited.</em></p>
<p>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</p>",Allerton Programs,Allerton Music Barn,,150,,,,https://s3.amazonaws.com/coursestorm/live/media/580d23936e8111ee8c40120850c2217f,No,No,Yes,No,No,,,Unlisted,0,0
Creating an Individual Path to Wholeness 11/17,Mary Ryan,$140.00 ,11/17/2023,,10:30 am,2:30 pm,Regular Class,"<p><a href=""https://allerton.coursestorm.com/course/creating-an-individual-path-to-wholeness"">Friday, Nov 17th</a>&nbsp;&amp;&nbsp;<a href=""https://allerton.coursestorm.com/course/creating-an-individual-path-to-wholeness1"">Friday, Dec. 15th</a></p>
<p>10:30am &ndash; 2:00pm</p>
<p>Allerton Mansion Library (11/17)</p>
<p>Studio (12/15)</p>
<p>$140/class</p>
<p><strong>Registration Deadline: November 13th &amp; December 11th</strong></p>
<p>Experience level: N/A</p>
<p>&nbsp;</p>
<p>In a one day gathering, concepts of personal growth and wholeness are first learned through the use of film clips, art, poetry, myth etc. Then, through the use of writing, art, poetry, and music, each participant will work on their personal expression of wholeness. And finally, the participant shares their creation with the group if they choose.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Mary Ryan M.S. is a Jungian-oriented therapist with 40 years of experience working with individuals, couples, and groups. She has been on the faculty for 3 universities teaching classes to students from age 18 to 80 on personality and personal growth. With the Academy of Addictions Treatment Professionals, she trained therapists in Chicago and St. Louis. She has worked in both hospitals and treatment centers and has a private practice in Springfield, IL while also facilitating a Prison Fathers group at Jacksonville Correctional Center. Mary has had art displayed in two galleries and combines her experience in art and film with her work with clients and in her teaching.</p>",The Farms: An Allerton Folk School > Wellness,Allerton Mansion,Library,12,5,,,https://s3.amazonaws.com/coursestorm/live/media/7023fba9143011eeb40412344351dfa5,No,No,Yes,No,Yes,,,Public,0,0
Creating an Individual Path to Wholeness 12/15,Mary Ryan,$140.00 ,12/15/2023,,10:30 am,2:30 pm,Regular Class,"<p><a href=""https://allerton.coursestorm.com/course/creating-an-individual-path-to-wholeness"">Friday, Nov 17th</a>&nbsp;&amp;&nbsp;<a href=""https://allerton.coursestorm.com/course/creating-an-individual-path-to-wholeness1"">Friday, Dec. 15th</a></p>
<p>10:30am &ndash; 2:00pm</p>
<p>Allerton Mansion Library (11/17)</p>
<p>Studio (12/15)</p>
<p>$140/class</p>
<p><strong>Registration Deadline: November 13th &amp; December 11th</strong></p>
<p>Experience level: N/A</p>
<p>&nbsp;</p>
<p>In a one day gathering, concepts of personal growth and wholeness are first learned through the use of film clips, art, poetry, myth etc. Then, through the use of writing, art, poetry, and music, each participant will work on their personal expression of wholeness. And finally, the participant shares their creation with the group if they choose.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Mary Ryan M.S. is a Jungian-oriented therapist with 40 years of experience working with individuals, couples, and groups. She has been on the faculty for 3 universities teaching classes to students from age 18 to 80 on personality and personal growth. With the Academy of Addictions Treatment Professionals, she trained therapists in Chicago and St. Louis. She has worked in both hospitals and treatment centers and has a private practice in Springfield, IL while also facilitating a Prison Fathers group at Jacksonville Correctional Center. Mary has had art displayed in two galleries and combines her experience in art and film with her work with clients and in her teaching.</p>",The Farms: An Allerton Folk School > Wellness,Allerton Mansion,Library,12,5,,,https://s3.amazonaws.com/coursestorm/live/media/96a4016d143011eeb40412344351dfa5,No,No,Yes,No,Yes,,,Public,0,0
Creature Design for Worldbuilding & Storytelling,Ava Porter,$20.00 ,10/07/2023,,1:00 pm,3:30 pm,Regular Class,"<p>Saturday, October 7th</p>
<p>1:00 &ndash; 3:30pm</p>
<p>Auditorium</p>
<p>$20/student</p>
<p>Experience level: Beginner (youth 10-14yrs)</p>
<p><strong>Registration Deadline: September 22nd</strong></p>
<p>&nbsp;</p>
<p>Creature Design for World Building and Storytelling is a class that introduces young people to the exciting creative exercise of creating new flora and fauna for science fiction and fantasy worlds. We will take a look at what creature design is, what its applications are, and how important science is to create a convincing world for entertaining others. The class will finish with a creative brainstorming session where each student will begin to create their own unique animal with habitat, food chain, biology, anatomy and story in mind.&nbsp; All students must be able to draw. This is not an art class. Each student will receive a sketchbook and colored pencils to use and take home.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Ava Porter is going to be a senior in high school this fall. She has been drawing and creating new creatures and monsters since she was very small. She spends her free time writing and world-building along with many, many other creative hobbies. Ava has a passion for teaching others about animals and how to unlock creativity and is considering a career in zoology.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling
Allerton Programs > Youth All-Day Programs",The Studio,,12,3,,,https://s3.amazonaws.com/coursestorm/live/media/ec8cfe9e1c2911ee83720a43100e1467,Yes,No,Yes,No,No,,,Public,12,0
Dyeing for Blue,Jenny Knavel,$65.00 ,11/16/2023,,5:30 pm,8:30 pm,Regular Class,"<p>Thursday, Nov 16th</p>
<p>5:30 &ndash; 8:30pm</p>
<p>Mansion</p>
<p>$65/person</p>
<p><strong>Registration Deadline: November 10th</strong></p>
<p>Experience level: Beginner</p>
<p>&nbsp;</p>
<p>During this class students will design and dye two scarves using resist techniques and indigo dye. Indigo is one of the oldest dyes used for textiles and printing. People from many different countries have utilized this organic compound to create a distinctive blue.</p>
<p>This workshop will familiarize you with a creative, multicultural practice that utilizes prominently plant-based materials. We will prepare an organic, fermentation dye vat utilizing indigo powder, an extract prepared from the plant Indigofera tinctoria. The indigo vat-making method is safe for (supervised) children to use. Shibori, a Japanese, manual, resist dyeing technique will be discussed. Utilizing basic shibori- inspired techniques, you will be able to create unique patterns on your scarves.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio</strong></p>
<p>Jenny Knavel received her MFA from the University of Wisconsin-Madison in 1997. She is a professor of art at Western Illinois University in Macomb, Illinois, where she teaches primarily design and digital photography classes. In addition to teaching, she is an active artist. Her work has been juried into numerous regional and national and international juried exhibitions. In 2021, her artwork was selected to be on the cover of the SAQA Journal (Studio Art Quilt Associates), 2021, Volume 31, No. 2. Additionally, she had work included in the Second Biennial of Natural Dye exhibition, China Silk Museum, Hangzhou, China.</p>",The Farms: An Allerton Folk School > Art,Allerton Mansion,,16,4,,,https://s3.amazonaws.com/coursestorm/live/media/10083fa31c2a11ee83720a43100e1467,No,No,Yes,No,No,,,Public,16,5
Fall Flower Arranging,Rick Orr,$70.00 ,11/12/2023,,12:00 pm,1:30 pm,Regular Class,"<p>Join florist Rick Orr at Allerton Park for an introductory flower arranging class using fall florals. Students will learn about different floral design styles, and each student will prep foliage and flowers to create two beautiful arrangements to take home and enjoy.</p>
<p>Each student should bring a small sharp knife, a pair of pruners, and two vases. One vase should be a bowl approximately 3&rdquo; tall and 6&rdquo;-8&rdquo; in diameter; the other should be a tall container approximately 10&rdquo;-12&rdquo; tall and 3-4&rdquo; in diameter.</p>
<p>&nbsp;</p>
<p>Instructor Bio:</p>
<p>Rick Orr has been offering classes in his floral studio for over 40 years, and has been in the industry for over 50. He is a member of the American Institute of Floral Designers and has 3 times been named Designer of the Year for Illinois. He was the official florist for the PGA Golf Tournament in Lake Zurich, IL, 1989, and has appeared on design panels in Texas, New York, Michigan, and Illinois. He was the guest curator for Petals and Paintings at the Krannert Art Museum for 25 years. His work has been featured in national magazines and books, as well as the Ralph Lauren shop in Chicago.</p>",The Farms: An Allerton Folk School > Art,Allerton Mansion,Library,18,8,,,https://s3.amazonaws.com/coursestorm/live/media/16c653bb41d411eea88312fc817774bd,Yes,No,Yes,No,No,,,Public,10,0
Family Fall Printing Workshop,,$35.00 ,10/08/2023,,2:00 pm,3:30 pm,Regular Class,"<p>In this workshop for younger kids and their accompanying grown-ups, we'll experiment with different methods of making fall- and Halloween-themed art prints. Techniques will include printing with natural materials, as well as relief printing with kid-safe foam sheets. While all materials are washable, we recommend coming in clothes you don't mind getting a little messy! This workshop is intended for kids between the ages of 5-10, who must be accompanied by a parent or trusted adult.</p>
<p>The $35 registration fee covers one adult and one child.</p>
<p><strong>Instructor Bio</strong></p>
<p>Felix Fuenty (they/them) is Allerton's newest program coordinator. They like cats, the library, spicy food, Halloween, being outside, and all kinds of art.</p>","The Farms: An Allerton Folk School > Art
Allerton Programs > Youth All-Day Programs
The Farms: An Allerton Folk School > Outdoor Education",Auditorium,,10,5,,,https://s3.amazonaws.com/coursestorm/live/media/74352d005d6411eeae500a59da4eecc7,Yes,Yes,Yes,No,No,,,Public,2,0
"Fireside Fridays: Ghosts, Ghouls, and Grandma?!? (A Dia de los Muertos Celebration)",Emma Velez,$5.00 ,11/03/2023,,6:00 pm,9:00 pm,Fireside Fridays,"<p>What better place to hear a ghost story than around the campfire at Allerton Park?!&nbsp; Join us for Fireside Friday on Nov 3rd to learn about the traditions of Dia de los Muertos and the ghost story of La Llorona, the weeping woman, by Dr. Emma Velez from the University of Illinois Urbana-Champaign.&nbsp; Emma is an Assistant Professor working in both the Department of Gender and Women Studies and the Department of Latina/Latino Studies.&nbsp; Attendees can create their own papel picado (punched paper) art, a decorative craft considered Mexican folk art, which are commonly displayed for both secular and religious occasions such as Dia de los Muertos (Day of the Dead).</p>
<p>Tickets are $5 per person, children 5 and under are free.&nbsp; A cash bar will be open from 6-9pm.&nbsp; S&rsquo;mores will be served.&nbsp; Please bring your own lawn chairs.</p>","Allerton Programs > All Ages Programs
Allerton Programs > Fireside Fridays",Meadow,,60,10,,,https://s3.amazonaws.com/coursestorm/live/media/14108174474811ee891212cc46726f59,No,No,Yes,Yes,No,,,Public,61,10
"Fireside Fridays: Spiders, Bats and Creepy Crawlies",Tommy McElrath,$5.00 ,10/13/2023,,5:00 pm,8:00 pm,Fireside Fridays,"<p>One of the best things about fall is doing things around the campfire!&nbsp; Come join us for Fireside Friday on Oct 13th for a talk all about spiders, bats, and blood-sucking insects with Dr. Holly Tuten from Prairie Research Institute at the University of Illinois Urbana-Champaign and Tommy McElrath of Illinois Natural History Survey.&nbsp; Play a vector-borne disease game that will have you checking twice for ticks!</p>
<p>Tickets are $5 per person, children 5 and under are free.&nbsp; A cash bar will be open from 5-8pm.&nbsp; S&rsquo;mores will be served.&nbsp; Please bring your own lawn chairs.</p>","Allerton Programs > All Ages Programs
Allerton Programs > Fireside Fridays",Meadow,,46,10,,,https://s3.amazonaws.com/coursestorm/live/media/18cd959cf5af11ed882f1249bb2c95b1,No,No,Yes,Yes,No,,,Public,19,0
Fireside Fridays: Stargazing and S'mores,Gautham Narayan,$5.00 ,09/15/2023,,6:00 pm,9:00 pm,Fireside Fridays,"<p>One of the best things about summer is sitting around the campfire and gazing up at the stars!&nbsp; Come join us for Fireside Friday on Sept 15th for a talk about the cosmos with UIUC professor and astrophysicist, Gautham Narayan.&nbsp; We will do some stargazing and munch on s&rsquo;mores.</p>
<p>Tickets are $5 per person, children 5 and under are free.&nbsp; A cash bar will be open from 6-9pm. S&rsquo;mores will be served.&nbsp; Please bring your own lawn chairs.</p>","Allerton Programs > All Ages Programs
Allerton Programs > Fireside Fridays",Meadow,,40,10,,,https://s3.amazonaws.com/coursestorm/live/media/1f096606f59211ed882f1249bb2c95b1,No,No,Yes,Yes,No,,,Public,40,11
Focaccia Art 10/30,Leah Bodine,$30.00 ,10/30/2023,,5:00 pm,5:00 pm,Regular Class,"<p>Mondays:&nbsp;<a href=""https://allerton.coursestorm.com/course/focaccia-art?page=2"">Oct. 30th</a> &amp;&nbsp;<a href=""https://allerton.coursestorm.com/course/focaccia-art1?page=3"">Nov. 13th</a></p>
<p>5:00 &ndash; 7:00pm</p>
<p>Allerton Mansion Dining Room</p>
<p>$$/class</p>
<p><strong>Registration Deadline: October 23rd &amp; November 6th</strong></p>
<p>Experience Level: Beginner</p>
<p>&nbsp;</p>
<p>Learn the making of focaccia bread from scratch then &lsquo;paint&rsquo; it with vegetables and herbs to make stunning yet edible designs.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio:</strong></p>
<p>Leah Bodine calls herself the accidental chef with years of experience in the food industry. She started her catering company, Blue Dragonfly Catering, to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so. Her experiences in the food industry has led her to live in Paris and cater for rock and country legends.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art",Allerton Mansion,Dining Room,18,8,,,https://s3.amazonaws.com/coursestorm/live/media/1f9ab74e1c2a11ee83720a43100e1467,No,No,Yes,No,No,,,Public,16,0
Focaccia Art 11/13,Leah Bodine,$30.00 ,11/13/2023,,5:00 pm,5:00 pm,Regular Class,"<p>Mondays:&nbsp;<a href=""https://allerton.coursestorm.com/course/focaccia-art?page=2"">Oct. 30th</a> &amp;&nbsp;<a href=""https://allerton.coursestorm.com/course/focaccia-art1?page=3"">Nov. 13th</a></p>
<p>5:00 &ndash; 7:00pm</p>
<p>Allerton Mansion Dining Room</p>
<p>$$/class</p>
<p><strong>Registration Deadline: October 23rd &amp; November 6th</strong></p>
<p>Experience Level: Beginner</p>
<p>&nbsp;</p>
<p>Learn the making of focaccia bread from scratch then &lsquo;paint&rsquo; it with vegetables and herbs to make stunning yet edible designs.</p>
<p>&nbsp;</p>
<p><strong>Instructor Bio:</strong></p>
<p>Leah Bodine calls herself the accidental chef with years of experience in the food industry. She started her catering company, Blue Dragonfly Catering, to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so. Her experiences in the food industry has led her to live in Paris and cater for rock and country legends.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art",Allerton Mansion,Dining Room,18,8,,,https://s3.amazonaws.com/coursestorm/live/media/2fc92bef1c2a11ee83720a43100e1467,No,No,Yes,No,No,,,Public,18,5
GLOW All-Ages Scavenger Hunt,Sarah Putman,Free,12/15/2023,12/23/2023,5:00 pm,9:00 pm,Youth All-Day Programs,"<p>*Registration for the GLOW All-Ages Scavenger Hunt is closed.&nbsp; Missed it?&nbsp; No problem!!&nbsp; The clues are attached.<a class=""attachment"" href=""https://allerton.coursestorm.com/media/attachment/12e78ab19b7d11eebd7e12ffabdb0d95/GLOW+All-Ages+Scavenger+Hunt+Clues.pdf"">GLOW All-Ages Scavenger Hunt Clues</a>&nbsp; Happy hunting!</p>
<p>**If you registered for this event, check your inbox - the clues have been sent as of 12/15 at 11am!</p>
<p>Want to add a little adventure to your Holiday GLOW experience?&nbsp; Sign up today to participate in the GLOW All-Ages Scavenger Hunt starting December 15th.</p>
<p>Registration is FREE for the GLOW All-Ages Scavenger Hunt.&nbsp; On December 15th a set of clues will be emailed to all registrants.&nbsp; Use those clues at Allerton&rsquo;s Holiday GLOW lighted walk any day between December 15th and 23rd from 5-9pm.&nbsp; Post your pictures on Instagram with #AllGLOWnup.</p>
<p>$10/car suggested donation can be made upon entering the park, or donate online.&nbsp; Donations are an important part of the success of the Holiday GLOW event.&nbsp; Thank you for keeping this and other public programs continuing year after year!</p>
<p>If you require disability accommodations to participate in the event, please contact Sarah Putman at sputman2@illinois.edu at the time of registration.</p>",Allerton Programs > All Ages Programs,,,Unlimited,10,,,https://s3.amazonaws.com/coursestorm/live/media/1985964e734311ee9685120fad4ceb77,No,No,Yes,No,No,,,Public,589,0
GLOW Teen Scavenger Hunt,Sarah Putman,Free,12/14/2023,,6:00 pm,8:00 pm,Youth All-Day Programs,"<p>Teens, join us for a selfie scavenger hunt through Allerton&rsquo;s Holiday GLOW!</p>
<p>Gather a group of friends to create a team of 2-5 and race against other teams to snap photos of all the clues.&nbsp; The first team back with photos of every clue will earn the ultimate bragging rights &ndash; being crowned the Allerton GLOW Getter!</p>
<p>Tickets are FREE for kids aged 13-18.&nbsp; Parents are welcome to tag along but can also take a solo GLOW walk if desired.&nbsp; Moon Bean Coffee truck will be on-site serving hot beverages (it&rsquo;s cocoa season)!&nbsp; The hunt will happen rain or shine so prepare for the weather and bring your own flashlight and a camera or phone.</p>
<p>Posting pictures on social media is not required, but if you post, we&rsquo;d love for you to use #GLOWGetter to light up the Allerton Instagram feed.</p>
<p>If you require disability accommodations to participate in the event, please contact Sarah Putman at sputman2@illinois.edu at the time of registration.</p>",Allerton Programs > Youth All-Day Programs,Auditorium,,100,10,,,https://s3.amazonaws.com/coursestorm/live/media/d2c151f16ddb11ee9ea90a19999f1265,No,No,Yes,No,No,,,Public,58,0
Holiday Candle Making Workshop,Kayla Brown,$65.00 ,12/13/2023,,6:00 pm,7:30 pm,Regular Class,"<p>Get ready for a fun and festive holiday-themed event, where you will be able to blend your own scents to create a lovely festive candle.&nbsp;Professional candle artist Kayla Brown of Fire Doll Studio will lead you through a magical candle making journey that includes a fun variety of holiday scents to choose from. She will also provide some fun history, science, and techniques, along with her expertise as you make your own!&nbsp;Materials will be provided &mdash; including an apron &mdash; but dress accordingly, as we cannot guarantee you won&rsquo;t end up with a little wax on your clothes.</p>
<p>NOTE: Your candle will require two hours of cure time, so will need to be picked up the next day; or it can be shipped to you for a fee of $8.</p>","The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs",The Studio,,25,5,,,https://s3.amazonaws.com/coursestorm/live/media/5e0bb4e8258c11ee83720a43100e1467,No,No,Yes,No,No,,,Public,7,0
Holiday Mansion Tour 12/4 3pm,Tour Guide,$15.00 ,12/04/2023,,3:00 pm,4:00 pm,Regular Class,"<p>Come see the Allerton mansion twinkle and shine in all it's holiday splendor! You'll hear more about the unique history of Robert Allerton and the creation of his estate at one of our Mansion Tours - holiday style!</p>
<p>&nbsp;</p>
<p>The tour begins at 3pm in the Gallery of the Mansion.&nbsp; Tours typically last between 45 and 60 minutes.</p>
<p>$15/person, ages 5 and under are free</p>
<p>Space is limited and tours typically sell out.</p>
<p>(NOTE: If tickets are sold out and you need additional children&rsquo;s tickets, email Sarah Putman at sputman2@illinois.edu.)</p>
<p>If you will need disability-related accommodations in order to participate, please email Sarah Putman at sputman2@illinois.edu.</p>","Allerton Programs > All Ages Programs
Allerton Programs > Public Tours",Allerton Mansion,,25,,,,https://s3.amazonaws.com/coursestorm/live/media/9924bb4feb5a11ed882f1249bb2c95b1,No,No,Yes,Yes,No,,,Public,8,0
Holiday Mansion Tour 12/4 4pm,Tour Guide,$15.00 ,12/04/2023,,4:00 pm,5:00 pm,Regular Class,"<p>Come see the Allerton mansion twinkle and shine in all it's holiday splendor! You'll hear more about the unique history of Robert Allerton and the creation of his estate at one of our Mansion Tours - holiday style!</p>
<p>&nbsp;</p>
<p>The tour begins at 4pm in the Gallery of the Mansion.&nbsp; Tours typically last between 45 and 60 minutes.</p>
<p>$15/person, ages 5 and under are free</p>
<p>Space is limited and tours typically sell out.</p>
<p>(NOTE: If tickets are sold out and you need additional children&rsquo;s tickets, email Sarah Putman at sputman2@illinois.edu.)</p>
<p>If you will need disability-related accommodations in order to participate, please email Sarah Putman at sputman2@illinois.edu.</p>","Allerton Programs > All Ages Programs
Allerton Programs > Public Tours",Allerton Mansion,,25,,,,https://s3.amazonaws.com/coursestorm/live/media/9924bb4feb5a11ed882f1249bb2c95b1,No,No,Yes,Yes,No,,,Public,5,0
Holiday Mansion Tour 12/4 5pm,Tour Guide,$15.00 ,12/04/2023,,5:00 pm,6:00 pm,Regular Class,"<p>Come see the Allerton mansion twinkle and shine in all it's holiday splendor! You'll hear more about the unique history of Robert Allerton and the creation of his estate at one of our Mansion Tours - holiday style!</p>
<p>&nbsp;</p>
<p>The tour begins at 5pm in the Gallery of the Mansion.&nbsp; Tours typically last between 45 and 60 minutes.</p>
<p>$15/person, ages 5 and under are free</p>
<p>Space is limited and tours typically sell out.</p>
<p>(NOTE: If tickets are sold out and you need additional children&rsquo;s tickets, email Sarah Putman at sputman2@illinois.edu.)</p>
<p>If you will need disability-related accommodations in order to participate, please email Sarah Putman at sputman2@illinois.edu.</p>","Allerton Programs > All Ages Programs
Allerton Programs > Public Tours",Allerton Mansion,,25,,,,https://s3.amazonaws.com/coursestorm/live/media/9924bb4feb5a11ed882f1249bb2c95b1,No,No,Yes,Yes,No,,,Public,8,0
