Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
(SOLD OUT) Needlefelt Painted Turtle,Stephanie Block,$65.00 ,07/01/2025,,1:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn the art of needlefelting at&nbsp;Needlefelt Bumblebee on <strong>Tuesday, July 1st from 1 to 4 p.m. in&nbsp;The Studio.</strong></p>
<p>Instructor Stephanie Block will teach students how to make an a needlefelt bumblebee to honor the efforts of this very important pollinator. Participants will work through the step-by-step process and leave with a completed needlefelt bumblebee.</p>
<p><strong>$75/person. Register by June 27.&nbsp;<em>All sales are final.</em></strong></p>
<p>If you will need disability-related accommodations in order to participate, please email&nbsp;<strong>owarren@illinois.edu.</strong></p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the Instructor</strong></p>
<p>Stephanie Block is the co-owner of&nbsp;Sundrop Alpacas&nbsp;near Bement. She has been producing popular yarn from her own alpacas for more than eight years. Stephanie&rsquo;s spinning style is self-taught, and she is continuously learning so that she can share that knowledge with others.</p>","The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs
The Farms: An Allerton Folk School > Science",The Studio,,16,,,Tue,https://s3.amazonaws.com/coursestorm/live/media/a8924c9f1a4511f091f30affcdc5a8db,No,No,Yes,No,No,,,Public,11,0
(SOLD OUT) Sewing a Button Down Shirt,Caitlin O'Donoghue,$120.00 ,07/26/2025,07/27/2025,9:00 am,5:00 pm,Regular Class,"<p><strong>Experience Level: Some Sewing Skills Recommended</strong></p>
<p>Learn the process of making a shirt at&nbsp;Sewing a Button-Down Shirt on <strong>Saturday and Sunday, July 26-27 from 9 a.m. to 5 p.m. in&nbsp;The Studio.</strong></p>
<p>Over the course of the weekend, instructor Caitlin O&rsquo;Donoghue will walk students through cutting a pattern, assembling a button-down shirt using a commercial pattern and learning a variety of techniques to complete a professional-looking garment.</p>
<p><strong>$120/person*. Register&nbsp;<a href=""https://allerton.coursestorm.com/course/beginning-sewing-button-down-shirts?page=12"">here</a> by July 12.&nbsp;</strong><em>All sales are final.</em></p>
<p>*Students should bring:<br />&mdash; 3 yards of 45-inch pre-washed cotton, preferably with a print<br />&mdash; A sewing machine, if possible. A limited number of machines are available to rent. For more information email Olivia at&nbsp;<strong>owarren@illinois.edu.</strong></p>
<p>Learn more about the space where your course will take place <a href=""https://allerton.illinois.edu/farmsspaces/"">here</a>. If you will need disability-related accommodations to participate, please email&nbsp;<strong>owarren@illinois.edu</strong>.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Caitlin O&rsquo;Donoghue is the Costume Shop Manager at Millikin University, where she teaches intro and advanced costume construction, pattern drafting and stage makeup. She has been working in professional and academic costume shops for 15 years and loves working with beginning stitchers.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, outdoor education, science, storytelling, and wellness. All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>Find the complete Summer Session schedule <a href=""https://allerton.illinois.edu/farmsspaces/"">here</a>.</p>",The Farms: An Allerton Folk School > Art,The Studio,,8,,,,https://s3.amazonaws.com/coursestorm/live/media/74c8632bf2d811ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,8,3
(SOLD OUT) Watercolor Bluebells,Emily Tackitt,$70.00 ,05/03/2025,,6:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn some easy and fun painting techniques at <strong>Watercolor Bluebells on Saturday, May 3 from 6 to 8 p.m. in the <a href=""https://allerton.illinois.edu/the-gardens-map/?location=mansion"">Mansion Carriage House</a>.</strong></p>
<p>Instructor Emily Tackitt will walk students through the process of creating a beautiful watercolor painting featuring one of our spring favorites: bluebells! The flowers will be sketched on paper beforehand to make this a fun and creative experience. Materials will be provided but students are welcome to bring their own paint palettes and brushes.</p>
<p><strong>$70/person. Register by April 30.</strong> <em>All sales are final.</em></p>
<p>Learn more about the space where your course will take place <a href=""https://allerton.illinois.edu/farmsspaces/"">here</a>. If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Emily Tackitt is a mixed-media artist based in Monticello whose passion for creating art began as a young girl. She has taught watercolor classes and also teaches drawing techniques through her <a href=""https://www.youtube.com/@Emilysartjourney"">YouTube Channel</a>, where she walks viewers through watercolors, acrylics and markers to create fun and beautiful artwork.</p>
<p>&ldquo;I love using my emotions to create my artwork, and find it very therapeutic,&rdquo; Tackitt said. &ldquo;In my free time, I like to exercise, binge-watch art tutorials and play with my grandchildren.&rdquo;</p>
<p>You can find out more about Tackitt on <a href=""https://www.youtube.com/@Emilysartjourney"">YouTube</a>, <a href=""https://bsky.app/profile/moon-stardust.bsky.social"">Bluesky&nbsp;</a>or by emailing her at <a href=""mailto:emilysartjourney@yahoo.com"">emilysartjourney@yahoo.com</a>.</p>",The Farms: An Allerton Folk School > Art,Allerton Mansion,Dining Room,15,,,,https://s3.amazonaws.com/coursestorm/live/media/176f05840a5511f091f30affcdc5a8db,No,No,Yes,No,No,,,Public,15,0
(SOLD OUT) Watercolor Travel Journal,Deb Marett,$95.00 ,08/22/2025,08/24/2025,1:00 pm,4:00 pm,Watercolor Class,"<p><strong>Experience Level: All Levels</strong></p>
<p>Make your vacation photos into&nbsp;works&nbsp;of art at&nbsp;Watercolor Travel Journal on <strong>Friday through Sunday, Aug. 22-24 from 1 to 5 p.m. in T</strong><strong>he Greenhouse Auditorium</strong>.</p>
<p>Instructor Deb Marett will teach the basics of watercolor painting, drawing skills and putting a layout together to create pages in journals that capture memories and turn them into a cherished keepsake that can be expanded.</p>
<p>On the first day, students will experiment on practice paper, focusing on how to break down images into simple shapes, the principles of watercolor, painting light to dark, mixing colors, handling brushes and other basics.</p>
<p>The second day, students will put together a page layout with thumbnail sketches and create pages in their journals, as well as a painted page.</p>
<p>On the third day, students will continue painting their journals, go outside and paint on location, and learn some basics of plein air painting.</p>
<p><strong>$95/person. Register by Aug. 11.</strong> <em>All sales are final.</em></p>
<p><strong>*Students should bring:<br /></strong>&mdash; 5&rdquo;x8&rdquo; or larger book with quality cold press with 140# watercolor paper (spiral bound or bound to lay flat is the best). Suggested book:&nbsp;<a href=""https://www.amazon.com/dp/B01CD7YX3C?ref=cm_sw_r_cp_ud_dp_JJGH39XZR3NPW8AH0ZZF&amp;ref_=cm_sw_r_cp_ud_dp_JJGH39XZR3NPW8AH0ZZF&amp;social_share=cm_sw_r_cp_ud_dp_JJGH39XZR3NPW8AH0ZZF&amp;starsLeft=1&amp;skipTwisterOG=1&amp;th=1"">Hahnemuhle</a><br />&mdash; Watercolor paint set &ndash; suggested brand:&nbsp;<a href=""https://www.jerrysartarama.com/winsor-newton-cotman-water-colour-sets-0069497000000"">Winsor &amp; Newton Cotman Watercolor</a> OR this&nbsp;<a href=""https://www.jerrysartarama.com/winsor-newton-cotman-water-colour-sets-0052532000000"">similar pallet</a><br />&mdash; <a href=""https://a.co/d/95QbJPk"">Sketchbook&nbsp;</a>4&rdquo;X6&rdquo; or larger<br />&mdash; Watercolor brush set (not waterbrush pens), including a flat brush at least 1&rdquo; wide and large mop brush &ndash; suggested set:&nbsp;<a href=""https://www.amazon.com/dp/B0DHTPS119?ref=cm_sw_r_cp_ud_dp_3JDJSW83YBNTJCNHG46V&amp;ref_=cm_sw_r_cp_ud_dp_3JDJSW83YBNTJCNHG46V&amp;social_share=cm_sw_r_cp_ud_dp_3JDJSW83YBNTJCNHG46V&amp;_encoding=UTF8&amp;th=1"">ARTIFY</a><br />&mdash; Mechanical pencil&shy; <br />&mdash;&nbsp;<a href=""https://www.amazon.com/dp/B0BV6YJGZJ?ref_=cm_sw_r_cp_ud_dp_3DNEC79WWYG293E4NF2N_1&amp;skipTwisterOG=2"">Waterproof ink pen</a><br />&mdash; <a href=""https://a.co/d/cNygYJ7"">Eraser&nbsp;</a>small in diamet</p>
<p><em>If you will need disability-related accommodations to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Deb Marett is a professional artist whose work focuses on equestrian scenes, figurative scenes, and portraiture. She always travels with watercolors and a travel journal.</p>
<p>&ldquo;It is an amazing way to remember moments of the trip, and spend time soaking up the places I visit,&rdquo; Marett said.</p>
<p>She loves sharing her knowledge and teaching, and finding ways to make painting and drawing fun and accessible to anyone who wants to explore their creative side.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",Greenhouse,Auditorium,16,6,,,https://s3.amazonaws.com/coursestorm/live/media/7c26c14bd4d211ee94251217389d230f,No,No,Yes,No,No,,,Public,15,2
Acrylic Pour Workshop,Alexis Walter,$80.00 ,08/10/2025,,1:00 pm,3:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Make your own acrylic pour creation and enjoy time with other artists at <strong>Acrylic Pour Painting on Sunday, Aug. 10 from 1 to 3 p.m. in the Greenhouse Auditorium.</strong></p>
<p>Instructor Alexis Henson of Alexis Walter Creations will introduce students to the artistic and spontaneous experience of abstract fluid art as they learn how to pour their own creations. Methods taught may include ring pour, string pull, and pouring on surfaces such as canvas and wood.</p>
<p>Students are welcome to purchase a drink in the Greenhouse Caf&eacute; to sip while they create!</p>
<p><strong>$80/person (Ages 18+). Registration will close July 30 or when capacity is reached.</strong> <em>All sales are final.</em></p>
<p>NOTE: Created artwork must remain undisturbed for 48 to 72 hours and will be ready for pickup within a week.</p>
<p><em>If you will need disability-related accommodations participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>","The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs",Auditorium,,8,4,,Sun,https://s3.amazonaws.com/coursestorm/live/media/7f71bc954ba411f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,5,0
Afro-Brazilian Traditions: Samba Reggae Ensemble - Full Series,Mark Becker,$120.00 ,05/20/2025,,5:30 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Expand your musical horizons at<strong>&nbsp;Afro-Brazilian Traditions: Samba-Reggae on Tuesdays, May 20 through June 17 from 5:30 to 7 p.m. in the&nbsp;<a href=""https://allerton.illinois.edu/the-trails-map/?location=musicbarn"">Music Barn</a></strong>.</p>
<p>Instructor Mark Becker will introduce students to the fundamentals of Samba-Reggae, a vibrant musical genre that blends traditional samba rhythms with reggae, creating an energetic and distinct sound. Students will get hands-on exposure to the diversity of percussion instruments that give this tradition its swing and beauty.</p>
<p>Samba-Reggae originated in Salvador, Bahia, in the 1980s, from the work of Mestre Neguinho do Samba and the musical groups Il&ecirc; Aiy&ecirc; and Olodum.</p>
<p><strong>$120 for the entire season or $35 per class. Register by May 18 or one week prior to subsequent classes*. </strong><em>All sales are final.</em></p>
<p>*Students should wear pants and a shirt that allows for comfortable movement as well as exercise shoes.</p>
<p>If you will need disability-related accommodations to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</p>
<p><strong>About the instructor</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling
Allerton Programs > Adult Programs",Allerton Music Barn,,15,,5,Tue,https://s3.amazonaws.com/coursestorm/live/media/d093bdecfa0711ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,0,0
Afro-Brazilian Traditions: Samba Reggae Ensemble - June 10,Mark Becker,$35.00 ,06/10/2025,,5:30 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Expand your musical horizons at&nbsp;<strong>Afro-Brazilian Traditions: Samba-Reggae on Tuesdays, May 20 through June 17 from 5:30 to 7 p.m. in the&nbsp;<a href=""https://allerton.illinois.edu/the-trails-map/?location=musicbarn"">Music Barn</a></strong>.</p>
<p>Instructor Mark Becker will introduce students to the fundamentals of Samba-Reggae, a vibrant musical genre that blends traditional samba rhythms with reggae, creating an energetic and distinct sound. Students will get hands-on exposure to the diversity of percussion instruments that give this tradition its swing and beauty.</p>
<p>Samba-Reggae originated in Salvador, Bahia, in the 1980s, from the work of Mestre Neguinho do Samba and the musical groups Il&ecirc; Aiy&ecirc; and Olodum.</p>
<p><strong>$35 per class. Register by Sunday, June 8th.&nbsp;</strong><em>All sales are final.</em></p>
<p>*Students should wear pants and a shirt that allows for comfortable movement as well as exercise shoes.</p>
<p>If you will need disability-related accommodations to participate, please email <a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</p>
<p><strong>About the instructor</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling
Allerton Programs > Adult Programs",Allerton Music Barn,,15,,,Tue,https://s3.amazonaws.com/coursestorm/live/media/b97e246efa0811ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,0,0
Afro-Brazilian Traditions: Samba Reggae Ensemble - June 17,Mark Becker,$35.00 ,06/17/2025,,5:30 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Expand your musical horizons at&nbsp;<strong>Afro-Brazilian Traditions: Samba-Reggae on Tuesdays, May 20 through June 17 from 5:30 to 7 p.m. in the&nbsp;<a href=""https://allerton.illinois.edu/the-trails-map/?location=musicbarn"">Music Barn</a></strong>.</p>
<p>Instructor Mark Becker will introduce students to the fundamentals of Samba-Reggae, a vibrant musical genre that blends traditional samba rhythms with reggae, creating an energetic and distinct sound. Students will get hands-on exposure to the diversity of percussion instruments that give this tradition its swing and beauty.</p>
<p>Samba-Reggae originated in Salvador, Bahia, in the 1980s, from the work of Mestre Neguinho do Samba and the musical groups Il&ecirc; Aiy&ecirc; and Olodum.</p>
<p><strong>$120 for the entire season or $35 per class. Register by May 18 or one week prior to subsequent classes*.&nbsp;</strong><em>All sales are final.</em></p>
<p>*Students should wear pants and a shirt that allows for comfortable movement as well as exercise shoes.</p>
<p>If you will need disability-related accommodations to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</p>
<p><strong>About the instructor</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling
Allerton Programs > Adult Programs",Allerton Music Barn,,15,,,Tue,https://s3.amazonaws.com/coursestorm/live/media/3ff363fcfa0911ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,0,0
Afro-Brazilian Traditions: Samba Reggae Ensemble - June 3,Mark Becker,$35.00 ,06/03/2025,,5:30 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Expand your musical horizons at&nbsp;<strong>Afro-Brazilian Traditions: Samba-Reggae on Tuesdays, May 20 through June 17 from 5:30 to 7 p.m. in the&nbsp;<a href=""https://allerton.illinois.edu/the-trails-map/?location=musicbarn"">Music Barn</a></strong>.</p>
<p>Instructor Mark Becker will introduce students to the fundamentals of Samba-Reggae, a vibrant musical genre that blends traditional samba rhythms with reggae, creating an energetic and distinct sound. Students will get hands-on exposure to the diversity of percussion instruments that give this tradition its swing and beauty.</p>
<p>Samba-Reggae originated in Salvador, Bahia, in the 1980s, from the work of Mestre Neguinho do Samba and the musical groups Il&ecirc; Aiy&ecirc; and Olodum.</p>
<p><strong>$35 per class. Register by June 1st.&nbsp;</strong><em>All sales are final.</em></p>
<p>*Students should wear pants and a shirt that allows for comfortable movement as well as exercise shoes.</p>
<p>If you will need disability-related accommodations to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</p>
<p><strong>About the instructor</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling
Allerton Programs > Adult Programs",Allerton Music Barn,,15,,,Tue,https://s3.amazonaws.com/coursestorm/live/media/86304664fa0811ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,0,0
Afro-Brazilian Traditions: Samba Reggae Ensemble - May 20,Mark Becker,$35.00 ,05/20/2025,,5:30 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Expand your musical horizons at&nbsp;<strong>Afro-Brazilian Traditions: Samba-Reggae on Tuesdays, May 20 through June 17 from 5:30 to 7 p.m. in the&nbsp;<a href=""https://allerton.illinois.edu/the-trails-map/?location=musicbarn"">Music Barn</a></strong>.</p>
<p>Instructor Mark Becker will introduce students to the fundamentals of Samba-Reggae, a vibrant musical genre that blends traditional samba rhythms with reggae, creating an energetic and distinct sound. Students will get hands-on exposure to the diversity of percussion instruments that give this tradition its swing and beauty.</p>
<p>Samba-Reggae originated in Salvador, Bahia, in the 1980s, from the work of Mestre Neguinho do Samba and the musical groups Il&ecirc; Aiy&ecirc; and Olodum.</p>
<p><strong>$120 for the entire season or $35 per class. Register by May 18 or one week prior to subsequent classes*</strong>.&nbsp;<em>All sales are final.</em></p>
<p>*Students should wear pants and a shirt that allows for comfortable movement as well as exercise shoes.</p>
<p>If you will need disability-related accommodations to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</p>
<p><strong>About the instructor</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling
Allerton Programs > Adult Programs",Allerton Music Barn,,15,,,Tue,https://s3.amazonaws.com/coursestorm/live/media/0c96a750fa0811ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,3,0
Afro-Brazilian Traditions: Samba Reggae Ensemble - May 27,Mark Becker,$35.00 ,05/27/2025,,5:30 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Expand your musical horizons at&nbsp;<strong>Afro-Brazilian Traditions: Samba-Reggae on Tuesdays, May 20 through June 17 from 5:30 to 7 p.m. in the <a href=""https://allerton.illinois.edu/the-trails-map/?location=musicbarn"">Music Barn</a>.</strong></p>
<p>Instructor Mark Becker will introduce students to the fundamentals of Samba-Reggae, a vibrant musical genre that blends traditional samba rhythms with reggae, creating an energetic and distinct sound. Students will get hands-on exposure to the diversity of percussion instruments that give this tradition its swing and beauty.</p>
<p>Samba-Reggae originated in Salvador, Bahia, in the 1980s, from the work of Mestre Neguinho do Samba and the musical groups Il&ecirc; Aiy&ecirc; and Olodum.</p>
<p><strong>$120 for the entire season or $35 per class. Register by May 18 or one week prior to subsequent classes*.&nbsp;</strong><em>All sales are final.</em></p>
<p>*Students should wear pants and a shirt that allows for comfortable movement as well as exercise shoes.</p>
<p>If you will need disability-related accommodations to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</p>
<p><strong>About the instructor</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling
Allerton Programs > Adult Programs",Allerton Music Barn,,15,,,Tue,https://s3.amazonaws.com/coursestorm/live/media/3fd709cffa0811ef90570affcdc5a8db,No,No,No,No,No,,,Public,0,0
Barn Quilt Painting (June),Jane Cade,$90.00 ,06/14/2025,,8:00 am,1:00 pm,Barn Quilts June,"<p><strong>Experience Level: Beginner</strong></p>
<p>No barn? No problem! Join the barn quilt movement by creating your own painted quilt block to use at your own home at&nbsp;<strong>Barn Quilt Painting on Saturday, June 14 from 8 a.m. to 1 p.m. in the Studio.</strong></p>
<p>The workshop will start with a pre-primed board with a design already drafted (choose one of the 2 options). Students will tape and paint at their own pace, choosing from a wide variety of colors.</p>
<p>Instructor Jane Cade will also share history of barn quilts, techniques, tips, and discuss how to properly seal your finished piece after the paint has dried for 48 hours. Leave with a 20&times;20&Prime; wooden &lsquo;quilt block&rsquo; to keep for yourself or share your talents and give someone a handmade gift.</p>
<p><strong>$90/person. Register by June 6.&nbsp;</strong><em>All sales are final.</em></p>
<p>If you will need disability-related accommodations in order to participate, please email <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</p>
<p><strong>About the Instructor</strong></p>
<p>Jane Cade is a retired teacher from Clinton Junior High School. She has been painting barn quilts for eight years and sells her work online and at craft festivals. She teaches classes at Parkland Community College and will be teaching classes at her workshop beginning next year.</p>",The Farms: An Allerton Folk School > Art,The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/871dc866f08911ef90570affcdc5a8db,No,No,Yes,No,Yes,,,Public,0,0
Basket Weaving: Bloom,Bonnie Rideout,$85.00 ,08/15/2025,,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: Any</strong></p>
<p>Great for beginner and experienced basket weavers, students will learn to weave the Bloom Basket on Friday, August 15th from 12pm-4pm in the <a href=""https://allerton.illinois.edu/the-gardens-map/?location=greenhouse"">Greenhouse Auditorium</a>.&nbsp;</p>
<p>""Bloom"" will begin by weaving a woven filled base using a D handle. Other techniques will include twining, start/stop weaving and the use of overlays. The accent colors are chocolate brown, gold, and reseda green. A pretty sunglower charm will adorn the front.&nbsp;</p>
<p><strong>$85/person*. Register&nbsp;here&nbsp;by Aug. 14.&nbsp;</strong><em>All sales are final.</em></p>
<p>Learn more about the space where your course will take place&nbsp;here. If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Bonnie Rideout wove her first basket in 1994 and quickly caught the &ldquo;basket bug.&rdquo; She created a business &mdash; Bonnie&rsquo;s Baskets in Decatur &mdash; in 2006 to teach others to weave. She is also a traveling instructor and has taught weaving in 18 states.Find out more about Bonnie on her website, Facebook, Instagram and Etsy pages.</p>
<p>About The Farms</p>
<p><a href=""https://allerton.illinois.edu/the-farms-an-allerton-folk-school/"">The Farms: An Allerton Folk School</a>, offers&nbsp;<a href=""https://allerton.illinois.edu/the-farms-a-glossary/"">classes, workshops, and gatherings</a> focusing on <a href=""https://allerton.illinois.edu/the-farms-classes-workshops/"">art, health &amp; wellness, history, nature &amp; outdoor education, or science</a>.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete Summer Session schedule&nbsp;here.</p>","The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs",Auditorium,,11,,,Fri,https://s3.amazonaws.com/coursestorm/live/media/e8de475af3b011ef90570affcdc5a8db,No,No,Yes,No,No,,,Public,10,0
