Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
A Victorian Christmas Soiree,Jeanette Watts,$30.00 ,12/10/2024,,6:00 pm,8:00 pm,Regular Class,"<p>Step back in time and celebrate the season with easy-to-learn dances at a <strong>Victorian Christmas Soir&eacute;e on Tuesday, Dec. 10 from 6 to 8 p.m. in the Mansion Library. </strong>Jeanette Watts will lead you in period dances perfect for beginners and seasoned dancers alike. Enjoy festive drinks and light snacks, mingle with fellow history enthusiasts and immerse yourself in the holiday spirit.</p>
<p>Victorian costumes are encouraged but not required. Whether you choose a full ensemble or just a touch of 19th-century flair, come ready to dance and enjoy a magical evening!</p>
<p><strong>$30/person. Register by Dec. 3</strong>. <em>All sales are final.</em></p>
<p>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Dance",Allerton Mansion,,40,,,,https://s3.amazonaws.com/coursestorm/live/media/3353c1e892f511ef8685124bd5b32d05,No,No,Yes,No,No,,,Public,38,0
Allerton Kids Club: Model My Mansion,Sarah Putman,$45.00 ,10/14/2024,,9:00 am,3:00 pm,Youth All-Day Programs,"<p>Do your littles have the day off school?&nbsp; Sign them up for the Allerton Kids Club!&nbsp; One of the coolest things at Allerton Park is the Allerton Mansion.&nbsp; Built in 1900, it is a whopping 32,000 square feet brick home that features a koi pool that was once Robert Allerton&rsquo;s swimming pool and a soaring two-story library that still has some of the Allerton family&rsquo;s books.&nbsp; Your child can let their imagination soar while they design and build their very own mansion out of recycled materials at our Model My Mansion Workshop for kids ages 6-10 years on Monday October 14th from 9am &ndash; 3pm in the Auditorium.</p>
<p>During this day-long program Kids Clubbers will sketch out a rough idea of their mansion design, take a tour of the Allerton Mansion and grounds for inspiration, build their mansion out of recycled materials, and take their creation home to continue building or use for imaginative play!</p>
<p>Registration is $45 and space is limited. Your kiddo will need a sack lunch and refillable water bottle.&nbsp; An afternoon snack will be provided.&nbsp; Please note that part of the day will be spent outside, weather permitting, so please plan accordingly.</p>
<p>Registration deadline is October 11.</p>",Allerton Programs > Youth All-Day Programs,Auditorium,,15,5,,,https://s3.amazonaws.com/coursestorm/live/media/ec4af9ae5fd911ef8a540affd58bdd0d,Yes,Yes,Yes,No,No,,,Public,8,0
Bee Hive Observation 9/8,Maggie Wachter,$20.00 ,09/08/2024,,1:00 pm,3:00 pm,Regular Class,"<p>Join us on a bi-monthly basis as we observe how honey bees manage hive activity during the summer at <strong>Bee Hive Observation&nbsp;on Sept 8.</strong>&nbsp;Classes will include an overview of seasonal influences, followed by a peek inside the hives to observe honey bees at work. Traditional and Flow Hives will be discussed.</p>
<p>Participants should wear long sleeves and pants, loose-fitting garments and no open shoes. You should also bring a protective bee veil and unscented rubber gloves.</p>
<p><strong>$20/class. Register two days before each individual class.</strong>&nbsp;All sales are final.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p><strong>About the instructor</strong></p>
<p>When Maggie Wachter began her social work degree at the University of Illinois in 2008, she had no idea that she would become a beekeeper. As for honey, she kept a single jar in the back of her kitchen cabinet for recipes. Today she is a master beekeeper who never eats sugar.</p>
<p>Maggie received her first hive as a gift in 2008. By 2010, she was enrolled in the Master Beekeeper course at the University of Florida. From there, things happened quickly to turn her life around. In 2012, she started teaching beekeeping for Parkland Community Education and today she is a beekeeping teacher, honey judge, mead maker and master beekeeper.</p>
<p>She has also participated in honeybee research at the University of Illinois and the USDA.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, wellness, outdoor education, storytelling, and science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete&nbsp;summer session&nbsp;here.</p>",The Farms: An Allerton Folk School > Outdoor Education,The Studio,,10,,,,https://s3.amazonaws.com/coursestorm/live/media/99224ee9fc2f11eeacc21262e3cb1fd3,No,No,Yes,No,No,,,Public,7,0
Beginner Mountain Dulcimer,Lou Ann Koebel,$225.00 ,09/07/2024,,,,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Looking for an easy-to-learn and fun instrument to keep your mind active? Then enroll in <strong>Beginning Mountain Dulcimer on Saturdays, Sept. 7 through Oct. 5 from 10 a.m. to 12 p.m. in The Studio.</strong></p>
<p>Playing the dulcimer requires only a love of music and a desire to create beautiful sound. It is a simple instrument that requires little musical knowledge. In this course, instructor Lou Ann Koebel will lead you through basic chords and strum patterns that will give you the ability to play rounds, fiddle tunes and much more!</p>
<p><strong>$225/person (Ages 12+; 12- to 15-year-olds must be accompanied by a registered adult.) Register by Sept. 4.</strong> <em>All sales are final.</em></p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</p>
<p><strong>About the instructor</strong></p>
<p>Lou Ann Koebel currently leads a weekly dulcimer jam for the East Central Dulcimer Illinois Dulcimer Club at Lincoln Square. She also plays in a local band that visits and performs at local assisted living facilities.</p>
<p>Last fall, she taught a beginning dulcimer class for The Farms, where she had a wonderful time teaching the group and realized her love of teaching and passing on the tradition of playing a mountain dulcimer. Lou Ann also plays at area music festivals.</p>",The Farms: An Allerton Folk School > Art,The Studio,,12,,5,Sat,https://s3.amazonaws.com/coursestorm/live/media/584cc9c6388411efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,8,0
Beginning Weaving II,Sharon Bowles,$235.00 ,09/14/2024,09/15/2024,9:00 am,5:00 pm,Regular Class,"<p><strong>Experience Level: Some weaving experience needed</strong></p>
<p>Continue your journey into the world of weaving at <strong>Beginning Weaving II from 9 a.m. to 5 p.m. Saturday and Sunday, Sept. 14-15 in the&nbsp;Greenhouse Auditorium.</strong></p>
<p>This 2-day class with instructor Sharon Bowles will be a continuation of Beginning Weaving 1, but instead of everyone doing the same article, students will pick their own project, measure the warp, beam the warp, thread the heddles to their selected pattern, thread the reed, tie the warp to the cloth beam rod, wind bobbins and weave a sample of their selected yarn. Students will then weave samples from the other looms, giving them a wide variety of weave structures they can try out.</p>
<p><strong>$235/person. Register by Sept. 7.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the Instructor</strong></p>
<p>Sharon Bowles has been weaving for 34 years and teaching beginning weaving for almost 33 years. She was taught to weave in a one-on-one class and wove 2 table runners in 12 (approximately) 2-hour lessons, and she teaches the same method.</p>
<p>Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels. She has taught many workshops and classes to weavers&rsquo; guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in April of 2022.</p>
<p>Most recently, Sharon taught Beginning Weaving I at The Farms, and a 2-day workshop in 4 shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, health &amp; wellness, history, nature &amp; outdoor education, or science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>
<p>See the complete fall class schedule here.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,4,2,,,https://s3.amazonaws.com/coursestorm/live/media/d26eeb7e983911eea7170a2761001175,No,No,Yes,No,No,,,Public,0,0
Chicken Freezer Meals 101 (Sept 10),Leah Bodine,$65.00 ,09/10/2024,,5:00 pm,7:00 pm,Regular Class,"<p>Learn the basics of cooking poultry from Blue Dragonfly Catering owner Leah Bodine at <strong>Chicken Freezer Meals 101 on Tuesday, Sept. 10 from 5 to 7:30 p.m. in the Mansion Carriage House.&nbsp;</strong></p>
<p>In this workshop, students will learn knife skills by cutting vegetables, mincing herbs and cutting a whole chicken. Two easy sheet pan meals will be prepped to take home and cook later.</p>
<p><strong>$65/person. Register by Sept. 3.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at <a href=""mailto:owarren@illinois.edu"">owarren@illinois.edu</a>.</em></p>
<p><strong>About the instructor</strong></p>
<p>Leah Bodine calls herself the &lsquo;accidental chef&rsquo; with years of experience in the food industry. She started her catering company,&nbsp;Blue Dragonfly Catering,&nbsp;to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so.</p>
<p>Her experiences in the food industry have led her to live in Paris and cater for rock and country legends.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,Dining Room,20,,,,https://s3.amazonaws.com/coursestorm/live/media/5db3595038b211efa88c129ec0530b7d,Yes,No,Yes,No,No,,,Public,9,0
Chicken Freezer Meals 101 (Sept 15),Leah Bodine,$65.00 ,09/15/2024,,5:00 pm,7:00 pm,Regular Class,"<p>Learn the basics of cooking poultry from Blue Dragonfly Catering owner Leah Bodine at&nbsp;<strong>Chicken Freezer Meals 101 on Tuesday, Sept. 15 from 5 to 7:30 p.m. in the Mansion Carriage House.&nbsp;</strong></p>
<p>In this workshop, students will learn knife skills by cutting vegetables, mincing herbs and cutting a whole chicken. Two easy sheet pan meals will be prepped to take home and cook later.</p>
<p><strong>$65/person. Register by Sept. 8.</strong>&nbsp;<em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Leah Bodine calls herself the &lsquo;accidental chef&rsquo; with years of experience in the food industry. She started her catering company,&nbsp;Blue Dragonfly Catering,&nbsp;to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so.</p>
<p>Her experiences in the food industry have led her to live in Paris and cater for rock and country legends.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,Dining Room,20,,,,https://s3.amazonaws.com/coursestorm/live/media/6e96f38c38b211efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,4,0
Cook a 3-Course Meal (Oct 15),Leah Bodine,$100.00 ,10/15/2024,,5:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Take your culinary skills to a new level at <strong>Cook a 3-Course Meal on Tuesday, Oct. 15 from 5 to 8 p.m. in the Mansion Carriage House.&nbsp;</strong></p>
<p>Blue Dragonfly Catering owner Leah Bodine will instruct students on basic knife stills as they prepare a 3-course meal. Learn three international recipes, prepare, cook and dine afterward. A short wine course will be included.</p>
<p><strong>$100/person. Register by October 11</strong>. <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About The Instructor</strong></p>
<p>Leah Bodine calls herself the &lsquo;accidental chef&rsquo; with years of experience in the food industry. She started her catering company,&nbsp;Blue Dragonfly Catering,&nbsp;to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so.</p>","The Farms: An Allerton Folk School > Storytelling
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,Kitchen,8,,,,https://s3.amazonaws.com/coursestorm/live/media/48cda38f38af11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,3,0
Cook a 3-Course Meal (Oct 28),Leah Bodine,$100.00 ,10/28/2024,,5:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Take your culinary skills to a new level at <strong>Cook a 3-Course Meal on Monday, Oct. 28 from 5 to 8 p.m. in the Mansion Carriage House.&nbsp;</strong></p>
<p>Blue Dragonfly Catering owner Leah Bodine will instruct students on basic knife stills as they prepare a 3-course meal. Learn three international recipes, prepare, cook and dine afterward. A short wine course will be included.</p>
<p><strong>$100/person. Register by October 21.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About The Instructor</strong></p>
<p>Leah Bodine calls herself the &lsquo;accidental chef&rsquo; with years of experience in the food industry. She started her catering company,&nbsp;Blue Dragonfly Catering,&nbsp;to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so.</p>","The Farms: An Allerton Folk School > Storytelling
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,Kitchen,8,,,,https://s3.amazonaws.com/coursestorm/live/media/60a7e8a938af11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,5,0
Easy Entertaining Appetizers (Nov. 10),Leah Bodine,$60.00 ,11/10/2024,,5:00 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn how to make simple yet elegant appetizers to WOW your holiday guests at <strong>Easy Entertaining Appetizers on Sunday, Nov. 10 from 5 to 7 p.m. in the Mansion Carriage House.&nbsp;</strong></p>
<p>Led by Blue Dragonfly Catering Owner Leah Bodine, this workshop will prepare you for both invited guests as well as those who just drop in!</p>
<p><strong>$60/person. Register by Nov. 3.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Leah Bodine calls herself the &lsquo;accidental chef&rsquo; with years of experience in the food industry. She started her catering company,&nbsp;Blue Dragonfly Catering,&nbsp;to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so.</p>
<p>Her experiences in the food industry have led her to live in Paris and cater for rock and country legends.</p>",The Farms: An Allerton Folk School > Culinary,Allerton Mansion,Dining Room,20,,,,https://s3.amazonaws.com/coursestorm/live/media/08ec06b638af11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,16,0
Easy Entertaining Appetizers (Nov. 18),Leah Bodine,$60.00 ,11/18/2024,,5:00 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn how to make simple yet elegant appetizers to WOW your holiday guests at&nbsp;<strong>Easy Entertaining Appetizers on Monday, Nov. 18 from 5 to 7 p.m. in the Mansion Carriage House.&nbsp;</strong></p>
<p>Led by Blue Dragonfly Catering Owner Leah Bodine, this workshop will prepare you for both invited guests as well as those who just drop in!</p>
<p><strong>$60/person. Register by Nov. 11.</strong><em>&nbsp;All sales are final.</em></p>
<p><em>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Leah Bodine calls herself the &lsquo;accidental chef&rsquo; with years of experience in the food industry. She started her catering company,&nbsp;Blue Dragonfly Catering,&nbsp;to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so.</p>
<p>Her experiences in the food industry have led her to live in Paris and cater for rock and country legends.</p>",The Farms: An Allerton Folk School > Culinary,Allerton Mansion,Dining Room,20,,,,https://s3.amazonaws.com/coursestorm/live/media/1957b12a38af11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,9,0
Fall Flower Arranging,Rick Orr,$60.00 ,10/13/2024,,1:00 pm,3:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Join florist Rick Orr at&nbsp;<strong>Fall Flower Arranging on Sunday, Oct. 13 from 1 to 3 p.m. in the&nbsp;Mansion Library.&nbsp;</strong>In this class, students will learn about different floral styles, and prep foliage and flowers to create two beautiful arrangements to supplement their autumn d&eacute;cor at home!</p>
<p><strong>$60/person*. Register by Oct. 6.</strong>&nbsp;<em>All sales are final.</em></p>
<p>*Students should bring:<br />&mdash; Small sharp knife<br />&mdash; Pruners<br />&mdash; 2 vases: one should be a bowl approximately 3 inches tall and 6-8 inches in diameter; the other should be a tall container approximately 10-12 inches tall and 3-4 inches in diameter.</p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About The Instructor</strong></p>
<p>Rick Orr&nbsp;has been offering classes in his floral studio for more than 40 years and has been in the industry over 50 years. He is a member of the American Institute of Floral Designers and has three times been named Designer of the Year in Illinois.</p>
<p>He was the official florist for the PGA Golf Tournament in Lake Zurich, Illinois in 1989 and has appeared on design panels ion Texas, New York, Michigan and Illinois.</p>
<p>Orr was the guest curator for Petals and Paintings at the Krannert Art Museum for 25 years. His work has been featured in national magazines and books, as well as the Ralph Lauren shop in Chicago.</p>",The Farms: An Allerton Folk School > Art,Allerton Mansion,Library,21,,,,https://s3.amazonaws.com/coursestorm/live/media/b4820d374aad11efa7d30affc3f19185,No,No,Yes,No,No,,,Unlisted,20,0
Family Pasta Night,Leah Bodine,$70.00 ,12/10/2024,,5:00 pm,7:30 pm,Family Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Experience the fun of cooking together as a family at <strong>Family Pasta Night on Tuesday, Dec. 10 from 5 to 7:30 p.m. in the Mansion Carriage House</strong>.</p>
<p>In this family-friendly workshop led by Blue Dragonfly Catering owner Leah Bodine, you will learn how to make gnocchi, basic marinara, meatballs and tiramisu.</p>
<p><strong>$70/family. Register by Dec. 3.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Leah Bodine calls herself the &lsquo;accidental chef&rsquo; with years of experience in the food industry. She started her catering company,&nbsp;Blue Dragonfly Catering,&nbsp;to express her creative mind in food preparation and cultivating recipes. She loves sharing her skills with others and seeing the fascination on students&rsquo; faces when they realize how creative they can be and how easy it is to do so.</p>
<p>Her experiences in the food industry have led her to live in Paris and cater for rock and country legends.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,Dining Room,10,,,,https://s3.amazonaws.com/coursestorm/live/media/5257915a38b111efa88c129ec0530b7d,No,No,Yes,No,No,,,Unlisted,10,0
Fireside Fridays: A Dia de los Muertos Celebration,Emma Velez,$6.00 ,11/01/2024,,5:00 pm,8:00 pm,Fireside Fridays,"<p>Is there a better place to hear a ghost story than around a campfire at Allerton Park? Join us for<strong> Fireside Fridays: A D&iacute;a de los Muertos Celebration on Friday, Nov. 1 from 5 to 8 p.m. in the Meadow Picnic Area.</strong></p>
<p>University of Illinois Assistant Professor Dr. Emma Velez will share the magic of indigenous stories&nbsp;and lead attendees in making their own&nbsp;cempas&uacute;chil (pronounced sem-pa-soo-cheel), a paper marigold commonly displayed on the ofrenda (offering) during D&iacute;a de los Muertos.</p>
<p><strong>$6/person (5 &amp; under free).*</strong> <em>All sales are final.</em></p>
<p><em>*Participants should bring their own lawn chairs.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email&nbsp;sputman2@illinois.edu.</em></p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Dr. Emma Velez is an Assistant Professor of Gender &amp; Women&rsquo;s Studies with an affiliation in Latina/O Studies at the University of Illinois.</p>
<p>Dr. Velez is interested in the role that our social imaginaries play both in shaping and reimagining ethical commitments, geopolitical responses to racialized and gendered colonial violence, as well as the politics of knowledge production.</p>
<p>She earned a Bachelor of Arts in Philosophy and Political Science from Oklahoma City University, a Masters of Arts in Philosophy from SUNY Stony Brook and a PhD in Philosophy &amp; Women&rsquo;s Gender and Sexuality Studies from Penn State University. Dr. Velez is an U of I LAS Impact Award Winner and is currently working on a book, Orienting Historias for a Decolonial Latinx Feminism.</p>","Allerton Programs > All Ages Programs
Allerton Programs > Fireside Fridays",Meadow,,60,10,,,https://s3.amazonaws.com/coursestorm/live/media/14108174474811ee891212cc46726f59,Yes,No,Yes,Yes,No,,,Public,18,0
Flower Pounding,Delight Flower Farm,$65.00 ,09/25/2024,,6:00 pm,8:00 pm,Regular Class,<p>Learn a no-fuss technique for printing flowers on cloth. Participants will learn a brief history and science of using flowers to create ink before using mallets to pound flowers to print onto a cotton bandana. All materials are provided.&nbsp;</p>,The Farms: An Allerton Folk School > Art,The Studio,,17,10,,,https://s3.amazonaws.com/coursestorm/live/media/56500fea534511efb9fd12d403e0e43f,No,No,Yes,No,No,,,Public,12,0
Granny Squares,Billie Theide,$75.00 ,11/17/2024,,10:00 am,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn about crocheting at <strong>Granny Squares Sunday, Nov. 17 from 10 a.m. to 4 p.m. in The Studio.</strong></p>
<p>In this workshop led by fiber artist Billie Theide, students will learn the basics of crochet, create basic stitches, change colors, read work, fix mistakes and bind off. No previous experience is required.</p>
<p><strong>$75/person* (Ages 13+; 13-17-year-olds must be accompanied by an adult, who does not need to register.) Register by Nov. 14.</strong> <em>All sales are final.</em></p>
<p><em>*Students should bring:<br /></em>&mdash; 1 Lily Sugar&rsquo;n Cream 100 percent cotton yarn in two solid colors <br />&mdash; 1 U.S. H/8 crochet hook <br />&mdash; 1 small sharp scissors</p>
<p><em>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Billie Theide is a former chair of the Crafts Program at the University of Illinois Urbana-Champaign, where she was a Professor Emerita. Theide is a metalsmith, jeweler and ceramicist. Her work is in public art collections around the world including the Smithsonian, Museum of Arts &amp; Design in New York City, Nelson Atkins Museum of Art in Kansas City and the Racine Art Museum, among others.</p>
<p>She is the recipient of a Visual Arts Fellowship from the National Endowment for the Arts and five Artists Fellowship Grants from the Illinois Arts Council. Theide has been recognized for her excellence in teaching and is a Distinguished Member and Past-President of the Society of North American Goldsmiths.</p>",The Farms: An Allerton Folk School > Art,The Studio,,12,2,,,https://s3.amazonaws.com/coursestorm/live/media/e6c0dd0d38b111efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,12,2
Halloween Cookie Decorating,Jennifer Holhubner,$75.00 ,10/27/2024,,2:30 pm,5:30 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn to decorate spooky-themed cookies with royal icing at <strong>Halloween Cookie Decorating on Sunday, Oct. 27 from 2:30 to 5:30 p.m. in the Mansion Carriage House.</strong> Instructor Jennifer Holhubner will demonstrate and explain wet-on-wet technique, outlining and flooding.</p>
<p>Cookies will be provided and participants should bring a container to take home their decorated cookies.</p>
<p><strong>$75/person. Register by Oct. 18.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Champaign-Urbana native Jennifer Holhubner taught herself how to decorate cakes when she was 16 years old and took up cookie decorating in 2019.</p>
<p>&ldquo;Although they intimidated me, I forged on and got better with each order. I still have room to grow as we all do in whatever task we take on,&rdquo; she said. &ldquo;But I love to share the aspects of baking and decorating. I can actually now say, I am cookier!&rdquo;</p>
<p>Jennifer also teaches decorating classes at Parkland College.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,Dining Room,15,,,,https://s3.amazonaws.com/coursestorm/live/media/9d1bdd68444211ef9ecc0affc7106aaf,No,No,Yes,No,No,,,Public,7,0
Holiday Cookie Decorating,Jennifer Holhubner,$75.00 ,12/03/2024,,5:30 pm,7:30 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn to get festive with your cookies at <strong>Holiday Cookie Decorating on Tuesday. Dec. 3 from 5 to 7 p.m. in the Mansion Carriage House</strong>. Participants will use royal frosting and two types of butter cream, and instructor Jennifer Holhubner will demonstrate and explain flooding, wet-on-wet technique, outlining, and how to form flowers and cut out butter cream.</p>
<p>Cookies will be provided and participants should bring a container to take home their decorated cookies.</p>
<p><strong>$75/person. Register by Nov. 24.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Champaign-Urbana native Jennifer Holhubner taught herself how to decorate cakes when she was 16 years old and took up cookie decorating in 2019.</p>
<p>&ldquo;Although they intimidated me, I forged on and got better with each order. I still have room to grow as we all do in whatever task we take on,&rdquo; she said. &ldquo;But I love to share the aspects of baking and decorating. I can actually now say, I am cookier!&rdquo;</p>
<p>Jennifer also teaches decorating classes at Parkland College.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Culinary",Allerton Mansion,Dining Room,20,,,,https://s3.amazonaws.com/coursestorm/live/media/2ce3ba4f444311ef9ecc0affc7106aaf,No,No,Yes,No,No,,,Public,19,0
Holiday Wreath Making (Dec. 4),Maggie Taylor,$65.00 ,12/04/2024,,6:00 pm,7:30 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Experience the joy of the season at a <strong>Holiday Wreath Making on Wednesday, Dec. 4 from 6 to 7:30 p.m. in the&nbsp; Mansion Carriage House.</strong></p>
<p>Maggie Taylor of Delight Flower Farm will share basic wreath building and design techniques to help students craft a unique, seasonal decoration. Students will use locally-sourced supplies (fresh evergreens, berries, pine cones, tree nuts, ribbons, dried flowers, etc.) to make a beautiful holiday wreath to take home (about 20 inches in diameter).</p>
<p>A cash bar will be available.</p>
<p><strong>$65/person. Register by Nov. 27.</strong>&nbsp;<em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations in order to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>Maggie Taylor is a farm owner who has been growing flowers and leading workshops since 2011. Trained as an artist, she loves turning natural materials into objects of joy and empowering others to as well. Depending on the time of year she may be teaching about fresh flowers or winter evergreen wreaths.</p>
<p>Maggie&rsquo;s teaching style is accessible, informative, encouraging and often humorous! Other capable farm crew members assist in teaching large groups.</p>",The Farms: An Allerton Folk School > Art,Allerton Mansion,Dining Room,50,20,,,https://s3.amazonaws.com/coursestorm/live/media/cbd1602e38af11efa88c129ec0530b7d,No,No,Yes,No,No,,,Public,50,4
