Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
Beginner Jam Sessions (Dec 13th),Lou Ann Koebel,$5.00 ,12/13/2025,,12:30 pm,2:00 pm,Regular Class,"<p><strong>Experience Level: Beginner&nbsp;</strong></p>
<p>Learn how to jam with other musicians at&nbsp;<strong>Beginner Jam Sessions on Saturdays, Sept. 13, Oct. 11, Nov. 8 and Dec. 13 from 12:30 to 2 p.m. in The Studio.</strong>&nbsp;Learn to play as a group and learn new songs at a gentle pace in a friendly environment.&nbsp;</p>
<p>Jams sessions are open to beginning mountain dulcimer players and other instrumentalists.&nbsp;</p>
<p><strong>$5/person.&nbsp;</strong>Registration closes one day before each course begins or when capacity is reached. All sales are final.&nbsp;</p>
<p>&mdash; Sept. 13&nbsp;<br />&mdash; Oct. 11&nbsp;<br />&mdash; Nov. 8&nbsp;<br />&mdash; Dec. 13&nbsp;</p>
<p>Learn more about the space where your course will take place?here. If you will need disability-related accommodations to participate, please email Olivia Bunting at?owarren@illinois.edu.&nbsp;</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.&nbsp;</p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Lou Ann Koebel currently leads a weekly dulcimer jam for the East Central Dulcimer Illinois Dulcimer Club at Lincoln Square. She also plays in a local band that visits and performs at local assisted living facilities.&nbsp;</p>
<p>Koebel has taught beginning dulcimer classes for The Farms, where she has had a wonderful time teaching the group and realized her love of teaching and passing on the tradition of playing a mountain dulcimer. Lou Ann also plays at area music festivals.&nbsp;</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Gatherings",The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/9f44ba1d5a8511f0a371124bd5b32d05,No,No,Yes,No,Yes,,,Public,0,0
Beginner Jam Sessions (Nov 8th),Lou Ann Koebel,$5.00 ,11/08/2025,,12:30 pm,2:00 pm,Regular Class,"<p><strong>Experience Level: Beginner&nbsp;</strong></p>
<p>Learn how to jam with other musicians at&nbsp;<strong>Beginner Jam Sessions on Saturdays, Sept. 13, Oct. 11, Nov. 8 and Dec. 13 from 12:30 to 2 p.m. in The Studio.</strong>&nbsp;Learn to play as a group and learn new songs at a gentle pace in a friendly environment.&nbsp;</p>
<p>Jams sessions are open to beginning mountain dulcimer players and other instrumentalists.&nbsp;</p>
<p><strong>$5/person.</strong>&nbsp;Registration closes one day before each course begins or when capacity is reached. All sales are final.&nbsp;</p>
<p>&mdash; Sept. 13&nbsp;<br />&mdash; Oct. 11&nbsp;<br />&mdash; Nov. 8&nbsp;<br />&mdash; Dec. 13&nbsp;</p>
<p>Learn more about the space where your course will take place?here. If you will need disability-related accommodations to participate, please email Olivia Bunting at?owarren@illinois.edu.&nbsp;</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.&nbsp;</p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Lou Ann Koebel currently leads a weekly dulcimer jam for the East Central Dulcimer Illinois Dulcimer Club at Lincoln Square. She also plays in a local band that visits and performs at local assisted living facilities.&nbsp;</p>
<p>Koebel has taught beginning dulcimer classes for The Farms, where she has had a wonderful time teaching the group and realized her love of teaching and passing on the tradition of playing a mountain dulcimer. Lou Ann also plays at area music festivals.&nbsp;</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Gatherings",The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/8376ddf75a8511f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,0,0
Beginner Jam Sessions (Oct 11th),Lou Ann Koebel,$5.00 ,10/11/2025,,12:30 pm,2:00 pm,Regular Class,"<p><strong>Experience Level: Beginner&nbsp;</strong></p>
<p>Learn how to jam with other musicians at <strong>Beginner Jam Sessions on Saturdays, Sept. 13, Oct. 11, Nov. 8 and Dec. 13 from 12:30 to 2 p.m. in The Studio.</strong> Learn to play as a group and learn new songs at a gentle pace in a friendly environment.&nbsp;</p>
<p>Jams sessions are open to beginning mountain dulcimer players and other instrumentalists.&nbsp;</p>
<p><strong>$5/person.</strong> Registration closes one day before each course begins or when capacity is reached. All sales are final.&nbsp;</p>
<p>&mdash; Sept. 13&nbsp;<br />&mdash; Oct. 11&nbsp;<br />&mdash; Nov. 8&nbsp;<br />&mdash; Dec. 13&nbsp;</p>
<p>Learn more about the space where your course will take place?here. If you will need disability-related accommodations to participate, please email Olivia Bunting at?owarren@illinois.edu.&nbsp;</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.&nbsp;</p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Lou Ann Koebel currently leads a weekly dulcimer jam for the East Central Dulcimer Illinois Dulcimer Club at Lincoln Square. She also plays in a local band that visits and performs at local assisted living facilities.&nbsp;</p>
<p>Koebel has taught beginning dulcimer classes for The Farms, where she has had a wonderful time teaching the group and realized her love of teaching and passing on the tradition of playing a mountain dulcimer. Lou Ann also plays at area music festivals.&nbsp;</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Gatherings",The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/a2eb27915a8311f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,2,0
Beginner Jam Sessions (Sept 13th),Lou Ann Koebel,$5.00 ,09/13/2025,,12:30 pm,2:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn how to jam with other musicians at <strong>Beginner Jam Sessions on Saturdays, Sept. 13, Oct. 11, Nov. 8 and Dec. 13 from 12:30 to 2 p.m. in The Studio.</strong> Learn to play as a group and learn new songs at a gentle pace in a friendly environment.</p>
<p>Jams sessions are open to beginning mountain dulcimer players and other instrumentalists.</p>
<p><strong>$5/person.</strong> Registration closes one day before each course begins or when capacity is reached. All sales are final.</p>
<p>&mdash;Sept. 13 <br />&mdash;Oct. 11 <br />&mdash;Nov. 8 <br />&mdash;Dec. 13</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at owarren@illinois.edu.</p>
<p><strong>About the instructor</strong></p>
<p>Lou Ann Koebel currently leads a weekly dulcimer jam for the East Central Dulcimer Illinois Dulcimer Club at Lincoln Square. She also plays in a local band that visits and performs at local assisted living facilities.</p>
<p>Last fall, she taught a beginning dulcimer class for The Farms, where she had a wonderful time teaching the group and realized her love of teaching and passing on the tradition of playing a mountain dulcimer. Lou Ann also plays at area music festivals.</p>","The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Gatherings",The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/6d89aac7579611f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,0,0
Beginner's Guide to Astrology,Charlie Rainbow Wolf,$45.00 ,09/16/2025,,6:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn what stars and constellations can tell you at a <strong>Beginner&rsquo;s Guide to Astrology on Tuesday, Sept. 16 from 6 to 8 p.m. in The Studio.</strong></p>
<p>In this introductory class, instructor Charlie Rainbow Wolf will share the background of astrology, the different types of astrology and astrological signs and planetary correlations. Students will look at how the planets and signs fall into their own chart &mdash; and what this could mean for them on a personal level.</p>
<p><strong>$45/person.</strong> <strong>Registration will close Sept. 13 or when capacity is reached.</strong>&nbsp;<em>All sales are final.</em></p>
<p>If you will need disability-related accommodations to participate, please email&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Charlie Rainbow Wolf describes herself as an &ldquo;old hippie&rdquo; who has studied the &ldquo;weird ways of the world for nearly 50 years.&rdquo; She is happiest with her hands in the mud, either making pottery in an &lsquo;artbox&rsquo; or tending things in her &lsquo;yarden&rsquo; (yard + garden).</p>
<p>Astrology, tarot and herbs are Charlie&rsquo;s greatest interests, but she has also dabbled in metaphysical topics in the last five decades &mdash; because life always has something new to offer.</p>
<p>She is a contributing author for Llewellyn Worldwide, is a ghostwriter for renowned psychic celebrities, and makes a wicked batch of fudge! Charlie lives in central Illinois with her very patient husband and special needs Great Danes.</p>",The Farms: An Allerton Folk School > Storytelling,The Studio,,20,,,,https://s3.amazonaws.com/coursestorm/live/media/bd9fad21579811f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,10,0
Beginning Mountain Dulcimer,Lou Ann Koebel,$225.00 ,10/04/2025,,10:00 am,12:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Keep your mind active with an easy-to-learn and fun instrument at&nbsp;<strong>Beginning Mountain Dulcimer on Saturdays, Oct. 4 through Nov. 1 from 10 a.m. to 12 p.m. in&nbsp;The Studio.</strong></p>
<p>Instructor Lou Ann Koebel will lead students through basic chords and strum patterns that will give them the ability to play rounds, fiddle tunes and much more! Playing the dulcimer requires only a love of music and a desire to create beautiful sound - it is a simple instrument that requires little musical knowledge.&nbsp;</p>
<p><strong>$225/person*</strong> (Ages 12+; 12- to 15-year-olds must be accompanied by a registered adult.) Registration will close Oct. 1 or when capacity is reached. All sales are final.</p>
<p>*Students should bring their own dulcimer. Dulcimers are available to rent by emailing the instructor at&nbsp;koebel@illinois.edu.</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Lou Ann Koebel currently leads a weekly dulcimer jam for the East Central Dulcimer Illinois Dulcimer Club at Lincoln Square. She also plays in a local band that visits and performs at local assisted living facilities.</p>
<p>Koebel has taught beginning dulcimer classes for The Farms, where she has had a wonderful time teaching the group and realized her love of teaching and passing on the tradition of playing a mountain dulcimer. Lou Ann also plays at area music festivals.</p>",The Farms: An Allerton Folk School > Art,The Studio,,12,,5,Sat,https://s3.amazonaws.com/coursestorm/live/media/9c4336575c2d11f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,3,0
Beginning Weaving II,Sharon Bowles,$250.00 ,11/01/2025,11/02/2025,9:00 am,5:00 pm,Regular Class,"<p><strong>Experience Level: Some weaving experience needed</strong></p>
<p>Continue your journey into the world of weaving at&nbsp;<strong>Beginning Weaving II on Saturday and Sunday, Nov. 1-2 from 9 a.m. to 5 p.m. in the&nbsp;Greenhouse Auditorium.</strong></p>
<p>This 2-day class with instructor Sharon Bowles will be a continuation of Beginning Weaving I, but instead of everyone doing the same article, students will pick their own project, measure the warp, beam the warp, thread the heddles to their selected pattern, thread the reed, tie the warp to the cloth beam rod, wind bobbins and weave a sample of their selected yarn. Students will then weave samples from the other looms, giving them a wide variety of weave structures they can try out.</p>
<p>This course is a great way to continue your weaving journey!</p>
<p><strong>$250/person*.</strong>&nbsp;Registration will close Oct. 25 or when capacity is reached.&nbsp;All sales are final.</p>
<p><em>*Students should bring a 4-shaft loom if they have one. All other supplies will be provided, including a loom if needed.</em></p>
<p>If you will need disability-related accommodations to participate, please email&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Sharon Bowles began weaving in 1990 and started teaching shortly after. She was taught to weave in a one-on-one class and wove two table runners in 12 (approximately) 2-hour lessons, and she teaches the same method when she teaches. Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels.</p>
<p>Sharon has experience in weaving with silk, lace weaving, 8-shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels. She has taught many workshops and classes to weavers&rsquo; guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in April of 2022.</p>
<p>Most recently, Sharon taught Beginning Weaving I &amp; Weaving II at The Farms, and a 2-day workshop in 4 shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>","The Farms: An Allerton Folk School > Fiber Arts
The Farms: An Allerton Folk School > Art",Auditorium,,6,,,,https://s3.amazonaws.com/coursestorm/live/media/6c33e7695c3f11f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,3,0
Besoms: A Witch's Broom Workshop,Delight Flower Farm,$70.00 ,10/30/2025,,6:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Craft a traditional witch&rsquo;s brooms using locally grown dried flowers and foraged materials at <strong>Besoms: A Witch&rsquo;s Broom Workshop on Thursday, Oct. 30 from 6 to 8 p.m. in the Greenhouse Auditorium.</strong></p>
<p>Just in time for Halloween, instructor Remington Rock of Delight Flower Farm will also share the history of besoms (brooms) in the world of the occult and witchcraft. Students will take home their own handmade besom made from natural materials!</p>
<p><strong>$70/person. Registration will close Oct. 23</strong> or when capacity is reached. All sales are final.</p>
<p>Learn more about the space where your course will take place&nbsp;here.&nbsp;If you will need disability-related accommodations to participate, please email&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Remington Rock is not only the manager of the woman-owned, sustainable Delight Flower Farm, she is also a DIYer, avid crafter and has never met a artistic medium she didn&rsquo;t like.</p>","The Farms: An Allerton Folk School > Fiber Arts
The Farms: An Allerton Folk School > Art
The Farms: An Allerton Folk School > Storytelling",Greenhouse,Auditorium,25,,,,https://s3.amazonaws.com/coursestorm/live/media/5f2292cb61a211f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,14,0
Botanically Inspired Pendant & Necklace,Billie Theide,$170.00 ,09/06/2025,,10:00 am,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Use inspiration from Allerton to create unique pieces of jewelry at <strong>Botanically Inspired Pendant &amp; Necklace on Saturday, Sept. 6 from 10 a.m. to 4 p.m. in The Studio.</strong></p>
<p>In this beginning jewelry class taught by fiber artist Billie Theide, students will work with precious metal to create a unique, one-of-a-kind silver pendant inspired by the plants at Allerton. Students will learn to make a mold, work with raw silver, torch fire, patina and finish. Participants will also learn how to set up a home jewelry-making studio.</p>
<p>Course fees include 15 grams of silver, silver jump rings, a sterling silver chain and clasp, safety goggles, and a folder of handouts for future reference.</p>
<p><strong>$170/person.</strong>&nbsp;Registration will close Aug. 25 or when capacity is reached. All sales are final.</p>
<p>Learn more about the space where your course will take place&nbsp;here.&nbsp;If you will need disability-related accommodations to participate, please email&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Billie Theide is a former chair of the Crafts Program at the University of Illinois Urbana-Champaign, where she is Professor Emerita. Theide is a metalsmith, jeweler and ceramicist. Her work is in public art collections around the world including the Smithsonian, Museum of Arts &amp; Design in New York City, Nelson Atkins Museum of Art in Kansas City and the Racine Art Museum, among others.</p>",The Farms: An Allerton Folk School > Art,The Studio,,16,,,,https://s3.amazonaws.com/coursestorm/live/media/22ab619f579511f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,6,0
Cardboard & Paper Sculptures,Mary Seyfarth,$95.00 ,10/16/2025,10/17/2025,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: All Levels</strong></p>
<p>Create a sculpture out of just cardboard, paper and glue at <strong>Cardboard and Paper Sculptures on Thursday &amp; Friday Oct. 16 &amp; 17 2025 in the Greenhouse Auditorium.</strong></p>
<p>In this class, Chicago-based artist Mary Seyfarth will cover design elements including form, scale, placement, color, and proportion and present tips, tricks and the means for each student to leave with their very own wildlife sculpture.</p>
<p><strong>$95/person. Register here by Oct 2</strong>. <em>All sales are final.</em></p>
<p><em>&nbsp;If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Mary K. Seyfarth is the founder of MKS.Works, a&nbsp;visual arts studio in Wilmette that showcases a variety of sculptures of different materials. She first started working with ceramics in 1978 and it has been her life's work and passion since that time.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/3bff4391a06811ef8bdf0affcdc5a8db,No,No,Yes,No,No,,,Public,5,0
Creating Cordials,Heidi Leuszler,$95.00 ,10/18/2025,,5:00 pm,7:00 pm,Regular Class,"<p><strong>Experience Level: Beginner (Ages 21+)</strong>&nbsp;</p>
<p>Make your own drink mixer from natural ingredients at <strong>Creating Cordials on Saturday, Oct. 18 from 5 to 7 p.m. in the Greenhouse Auditorium.</strong>&nbsp;</p>
<p>Instructor Heidi Leuszler will introduce students to three plants &mdash;&nbsp; Elder (Sambucus Canadensis), Black Walnut (Juglas Nigra) and Black Currant (Ribes Nigrum) and discuss their natural, cultural and culinary histories. Students will then learn to prepare the ingredients into cordials to take home and mix with their preferred beverage to make a tasty refreshment!&nbsp;</p>
<p><strong>$95/person (Ages 21+).</strong>&nbsp;Registration will close Oct. 13 or when capacity is reached. All sales are final.&nbsp;&nbsp;</p>
<p>Learn more about the space where your course will take place?here.?If you will need disability-related accommodations to participate, please email?owarren@illinois.edu.&nbsp;</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.&nbsp;</p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Heidi Leuszler grew up harvesting and foraging wherever she lived: mangos in Florida, morels and mustang grapes from the back acre in Missouri, wild strawberries and holly grapes in the Colorado mountains and chokecherries in North Dakota. Those passions remained as she added culinary skills in addition to becoming a professor of environmental science, ecology and botany at Parkland College.&nbsp;</p>
<p>She started Berries and Flour in Champaign as the synergy of several passions: culinary, ecology, growing of plants, foraging and teaching people about the plentiful Midwest land. Berries and Flour teaches how to harvest, process and consume regional foods, collaborates with others to promote food accessibility and justice, and produces value-added products from its commercial kitchen.&nbsp;</p>","The Farms: An Allerton Folk School > Wellness
Allerton Programs > Adult Programs
The Farms: An Allerton Folk School > Outdoor Education
The Farms: An Allerton Folk School > Culinary",Greenhouse,Auditorium,15,,,,https://s3.amazonaws.com/coursestorm/live/media/e1e4935a89ab11f0b421121aa777649f,No,No,Yes,No,No,,,Public,0,0
Edible Midwest Natives,Heidi Leuszler,$65.00 ,09/17/2025,,6:00 pm,8:30 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Explore the botany, natural history and flavors of several local wild edible plants at&nbsp;<strong>Edible Midwest Natives on Wednesday, September 17 from 6 to 8:30 p.m. in The Studio.</strong></p>
<p>Heidi Leuszler, the owner and head chef of&nbsp;<a href=""https://www.berriesandflour.com/""><strong>Berries and Flour</strong></a>&nbsp;in Champaign, will focus on native plants that are harvestable at the time of class. Those could include spicebush, common milkweed, nettles, sweet Cicely, black raspberry, American persimmon, common prickly ash and violets.</p>
<p>Students will learn ethical and sustainable foraging practices, look at different types of harvesting gear, and take a short walk into the woods to find, identify and forage edible parts from selected species. Students will then clean, process and eat what was foraged, and will go home with a handful of recipes, samples and plants (resources permitting).</p>
<p><strong>$65/person*. Register by September 3</strong>.&nbsp;<em>All sales are final.</em></p>
<p>*Students should bring work gloves and snippers/clippers.</p>
<p><em>Learn more about the space where your course will take place&nbsp;<a href=""https://allerton.illinois.edu/farmsspaces/""><strong>here</strong></a>.&nbsp;If you will need disability-related accommodations in order to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Heidi Leuszler grew up harvesting and foraging wherever she lived: mangos in Florida, morels and mustang grapes from the back acre in Missouri, wild strawberries and holly grapes in the Colorado mountains and chokecherries in North Dakota. Those passions remained as she added culinary skills in addition to becoming a professor of environmental science, ecology and botany at Parkland College.</p>
<p>She started Berries and Flour in Champaign as the synergy of several passions: culinary, ecology, growing of plants, foraging and teaching people about the plentiful Midwest land. Berries and Flour teaches how to harvest, process and consume regional foods, collaborates with others to promote food accessibility and justice, and produces value-added products from its commercial kitchen.</p>","The Farms: An Allerton Folk School > Outdoor Education
The Farms: An Allerton Folk School > Culinary",Greenhouse,Auditorium,15,,,Wed,https://s3.amazonaws.com/coursestorm/live/media/f970a6f25c2e11f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,9,0
Fall Cookie Decorating,Jennifer Holhubner,$75.00 ,10/24/2025,,6:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Celebrate autumn at Fall Cookie Decorating on Friday, Oct. 24 from 6 to 8 p.m. in the Mansion Carriage House.</p>
<p>Instructor Jennifer Holhubner will teach students how to use frosting and butter cream to decorate fall-themed cookies like footballs, pumpkins and more!</p>
<p><strong>$75/person*. Registration will close Oct. 23 or when capacity is reached.&nbsp;</strong><em>All sales are final.</em></p>
<p>*Students should bring a container to take home their decorated cookies.</p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Champaign-Urbana native Jennifer Holhubner taught herself how to decorate cakes when she was 16 years old and took up cookie decorating in 2019.</p>
<p>&ldquo;Although they intimidated me, I forged on and got better with each order. I still have room to grow as we all do in whatever task we take on,&rdquo; she said. &ldquo;But I love to share the aspects of baking and decorating. I can actually now say, I am cookier!&rdquo;</p>
<p>Jennifer also teaches decorating classes at Parkland College.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, health &amp; wellness, history, nature &amp; outdoor education, or science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>","The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs
The Farms: An Allerton Folk School > Culinary",Auditorium,,20,5,,Fri,https://s3.amazonaws.com/coursestorm/live/media/000afac68da911f0b421121aa777649f,No,No,Yes,No,No,,,Public,2,0
Fix it! Basic Lamp Rewiring,Lou Ann Koebel,$55.00 ,10/16/2025,,4:00 pm,6:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn how to bring new life to an old lamp at <strong>Fix It! Basic Lamp Re-Wiring on Thursday, Oct. 16 from 4 to 6 p.m. in The Studio.</strong></p>
<p>Instructor Lou Ann Koebel will lead students through changing out the plug, adding a switch and/or replace wiring in lamps. This hands-on course will cover basic electrical wiring.</p>
<p><strong>$55/person*.</strong>&nbsp;Registration will close Oct. 13 or when capacity is reached. All sales are final.</p>
<p>* Students should bring:<br />&mdash; A lamp to work on&nbsp;<br />&mdash; Wire cutter &amp; stripper (example&nbsp;<a href=""https://www.amazon.com/Klein-Tools-Cutter-Stripper-Stranded/dp/B00080DPNQ/ref=sr_1_30?crid=1MEXKT9RXY0KG&amp;dib=eyJ2IjoiMSJ9.V6rtdm2eQwHBbzhp4DzCoOVR9j8bjKJm1_kxWxEYEKgGhdQCzCxG_hwszO0pwCdY9ZhmNvwjmRZUppbiPD7QgoOJTA2DiI2PT_j89gmObEabLnwXdpMbG-ztP9vTBc1I-x54_hQTasnjLZ7SS5nY1irXTn698Rg3Yyh3xw4EP-fZa7pHLX3QC27PvQRQevj5F0_VVQ-dvacPilo7bxIGGEpUQsPUkQux4iRVag75CMdaOjrmcwYMF8E22czwRx2hciCvWTslSBlaOVGYntxPyg11gXdyJA00w01s7Drdk30.jccxk5fmsS2vEQKbrjpa0kCKk4H4VCXcoy5QDY4U77Y&amp;dib_tag=se&amp;keywords=electrical%2Btools&amp;qid=1748814217&amp;s=hi&amp;sprefix=Electrical%2B%2Ctools%2C124&amp;sr=1-30&amp;th=1"">here</a>)<br />&mdash; (optional) Black electrical tape and small retractable measuring tape&nbsp;</p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Lou Ann Koebel currently leads a weekly dulcimer jam for the East Central Dulcimer Illinois Dulcimer Club at Lincoln Square. She also plays in a local band that visits and performs at local assisted living facilities.</p>
<p>Koebel has taught beginning dulcimer classes for The Farms, where she has had a wonderful time teaching the group and realized her love of teaching and passing on the tradition of playing a mountain dulcimer. Lou Ann also plays at area music festivals.</p>
<p>&nbsp;</p>",The Farms: An Allerton Folk School > Wellness,The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/c3377b555c4311f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,4,0
Fix it! Create a Home Repair Tool Box,Lou Ann Koebel,$55.00 ,09/11/2025,,4:00 pm,6:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn what tools to have on-hand when tackling simple home repairs at <strong>Fix It! Create a Home Repair Toolbox on Thursday, Sept. 11 from 4 to 6 p.m. in The Studio.</strong></p>
<p>In this hands-on course, instructor Lou Ann Koebel will help students learn how to safely use the proper tools for several jobs around the house and take home a list to start building their own toolbox.</p>
<p><strong>$55/person.</strong>&nbsp;Registration will close on Sept. 8 or when capacity is reached.All sales are final.</p>
<p>Learn more about the space where your course will take place&nbsp;here. If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Lou Ann Koebel currently leads a weekly dulcimer jam for the East Central Dulcimer Illinois Dulcimer Club at Lincoln Square. She also plays in a local band that visits and performs at local assisted living facilities.</p>
<p>Koebel has taught beginning dulcimer classes for The Farms, where she has had a wonderful time teaching the group and realized her love of teaching and passing on the tradition of playing a mountain dulcimer. Lou Ann also plays at area music festivals.</p>",The Farms: An Allerton Folk School > Wellness,The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/ef2d8c19579511f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,1,0
