Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
Afro-Brazilian Traditions: Feb 15,Mark Becker,$25.00 ,02/15/2024,,6:00 pm,7:30 pm,Regular Class,"<p><strong>Afro-Brazilian Traditions &ndash; Capoeira Angola &amp; Samba de Roda</strong></p>
<p>Led by: Mark Becker</p>
<p>Thursdays:&nbsp;February 1, 8, 15, 22, 29</p>
<p>6:00-7:30pm</p>
<p>Library</p>
<p><strong>Registration Deadline: 1/11/2024; 1 week before each subsequent class</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $25/class OR $100/series</p>
<p>&nbsp;</p>
<p><strong>Course Description:</strong></p>
<p>In this course, participants will be introduced to the richness of Afro-Brazilian movement, music, language, and culture through the traditions of Capoeira Angola and Samba de Roda. This course will be designed with all ages, skill levels, and physical abilities in mind and will have a welcoming environment where community members can learn from an instructor with 19 years of experience in a hands-on, active, and joyful space.</p>
<p>&nbsp;</p>
<p>Capoeira Angola is a martial art that combines fluid, low-impact movements with music to encourage self-expression and self-control. Samba de Roda is a musical tradition that combines several percussion and stringed instruments in a call-and-response setting that also welcomes dancing from participants. All these traditions have their roots in the Congo region of Africa but were developed and shared with the world in Brazil.</p>
<p>&nbsp;</p>
<p><strong>About the Instructor:</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art",Allerton Mansion,Library,30,5,,,https://s3.amazonaws.com/coursestorm/live/media/dd741d7f7a5c11ee9aa5127a84a6f301,No,No,Yes,No,No,,,Public,3,0
Afro-Brazilian Traditions: Feb 22,Mark Becker,$25.00 ,02/22/2024,,6:00 pm,7:30 pm,Regular Class,"<p><strong>Afro-Brazilian Traditions &ndash; Capoeira Angola &amp; Samba de Roda</strong></p>
<p>Led by: Mark Becker</p>
<p>Thursdays:&nbsp;February 1, 8, 15, 22, 29</p>
<p>6:00-7:30pm</p>
<p>Library</p>
<p><strong>Registration Deadline: 1/11/2024; 1 week before each subsequent class</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $25/class OR $100/series</p>
<p>&nbsp;</p>
<p><strong>Course Description:</strong></p>
<p>In this course, participants will be introduced to the richness of Afro-Brazilian movement, music, language, and culture through the traditions of Capoeira Angola and Samba de Roda. This course will be designed with all ages, skill levels, and physical abilities in mind and will have a welcoming environment where community members can learn from an instructor with 19 years of experience in a hands-on, active, and joyful space.</p>
<p>&nbsp;</p>
<p>Capoeira Angola is a martial art that combines fluid, low-impact movements with music to encourage self-expression and self-control. Samba de Roda is a musical tradition that combines several percussion and stringed instruments in a call-and-response setting that also welcomes dancing from participants. All these traditions have their roots in the Congo region of Africa but were developed and shared with the world in Brazil.</p>
<p>&nbsp;</p>
<p><strong>About the Instructor:</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art",Allerton Mansion,Library,30,5,,,https://s3.amazonaws.com/coursestorm/live/media/dd741d7f7a5c11ee9aa5127a84a6f301,No,No,Yes,No,No,,,Public,3,0
Afro-Brazilian Traditions: Feb 29,Mark Becker,$25.00 ,02/29/2024,,6:00 pm,7:30 pm,Regular Class,"<p><strong>Afro-Brazilian Traditions &ndash; Capoeira Angola &amp; Samba de Roda</strong></p>
<p>Led by: Mark Becker</p>
<p>Thursdays:&nbsp;February 1, 8, 15, 22, 29</p>
<p>6:00-7:30pm</p>
<p>Library</p>
<p><strong>Registration Deadline: 1/11/2024; 1 week before each subsequent class</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $25/class OR $100/series</p>
<p>&nbsp;</p>
<p><strong>Course Description:</strong></p>
<p>In this course, participants will be introduced to the richness of Afro-Brazilian movement, music, language, and culture through the traditions of Capoeira Angola and Samba de Roda. This course will be designed with all ages, skill levels, and physical abilities in mind and will have a welcoming environment where community members can learn from an instructor with 19 years of experience in a hands-on, active, and joyful space.</p>
<p>&nbsp;</p>
<p>Capoeira Angola is a martial art that combines fluid, low-impact movements with music to encourage self-expression and self-control. Samba de Roda is a musical tradition that combines several percussion and stringed instruments in a call-and-response setting that also welcomes dancing from participants. All these traditions have their roots in the Congo region of Africa but were developed and shared with the world in Brazil.</p>
<p>&nbsp;</p>
<p><strong>About the Instructor:</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art",Allerton Mansion,Library,30,5,,,https://s3.amazonaws.com/coursestorm/live/media/dd741d7f7a5c11ee9aa5127a84a6f301,No,No,Yes,No,No,,,Public,3,0
Afro-Brazilian Traditions: Feb 8,Mark Becker,$25.00 ,02/08/2024,,6:00 pm,7:30 pm,Regular Class,"<p><strong>Afro-Brazilian Traditions &ndash; Capoeira Angola &amp; Samba de Roda</strong></p>
<p>Led by: Mark Becker</p>
<p>Thursdays:&nbsp;February 1, 8, 15, 22, 29</p>
<p>6:00-7:30pm</p>
<p>Library</p>
<p><strong>Registration Deadline: 1/11/2024; 1 week before each subsequent class</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $25/class OR $100/series</p>
<p>&nbsp;</p>
<p><strong>Course Description:</strong></p>
<p>In this course, participants will be introduced to the richness of Afro-Brazilian movement, music, language, and culture through the traditions of Capoeira Angola and Samba de Roda. This course will be designed with all ages, skill levels, and physical abilities in mind and will have a welcoming environment where community members can learn from an instructor with 19 years of experience in a hands-on, active, and joyful space.</p>
<p>&nbsp;</p>
<p>Capoeira Angola is a martial art that combines fluid, low-impact movements with music to encourage self-expression and self-control. Samba de Roda is a musical tradition that combines several percussion and stringed instruments in a call-and-response setting that also welcomes dancing from participants. All these traditions have their roots in the Congo region of Africa but were developed and shared with the world in Brazil.</p>
<p>&nbsp;</p>
<p><strong>About the Instructor:</strong></p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>","The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Art",Allerton Mansion,Library,30,5,,,https://s3.amazonaws.com/coursestorm/live/media/dd741d7f7a5c11ee9aa5127a84a6f301,No,No,Yes,No,No,,,Public,0,0
Afro-Brazilian Traditions: Feb 8-29 (First Class Attendees),Mark Becker,$75.00 ,02/08/2024,02/29/2024,6:00 pm,7:30 pm,Regular Class,"<p>Afro-Brazilian Traditions &ndash; Capoeira Angola &amp; Samba de Roda</p>
<p>Led by: Mark Becker</p>
<p>Thursdays: February 8, 15, 22, 29</p>
<p>6:00-7:30pm</p>
<p>Library</p>
<p>Registration Deadline: 1/11/2024; 1 week before each subsequent class</p>
<p>Skill level: Beginner</p>
<p>Registration fee: $25/class OR $100/series</p>
<p>&nbsp;</p>
<p>Course Description:</p>
<p>In this course, participants will be introduced to the richness of Afro-Brazilian movement, music, language, and culture through the traditions of Capoeira Angola and Samba de Roda. This course will be designed with all ages, skill levels, and physical abilities in mind and will have a welcoming environment where community members can learn from an instructor with 19 years of experience in a hands-on, active, and joyful space.</p>
<p>&nbsp;</p>
<p>Capoeira Angola is a martial art that combines fluid, low-impact movements with music to encourage self-expression and self-control. Samba de Roda is a musical tradition that combines several percussion and stringed instruments in a call-and-response setting that also welcomes dancing from participants. All these traditions have their roots in the Congo region of Africa but were developed and shared with the world in Brazil.</p>
<p>&nbsp;</p>
<p>About the Instructor:</p>
<p>Lead instructor Mark Becker, a student of Capoeira Angola in the tradition of Mestre Jo&atilde;o Grande who has studied under Contramestre Denis Chiaramonte for 8 years, with 19 years of experience in the art of Capoeira. He is also a student of traditional Samba Chula, an art form from the Rec&ocirc;ncavo region of Bahia, Brazil while also serving as the Director of the Bloco Gavi&atilde;o, a community drum ensemble focused on Afro-Brazilian drumming traditions such as samba-reggae, maracatu and afox&eacute;. Mark has a master&rsquo;s degree in education from the University of Illinois and enjoys designing learning experiences for all ages to feel belonging in the exploration of Brazilian culture.</p>",,Allerton Mansion,Library,10,,,Thu,https://s3.amazonaws.com/coursestorm/live/media/f033916cc44411eeba29122ac84c4995,No,No,Yes,No,No,,,Unlisted,0,0
Allerton Kids Club: Comic Book Creation,Sarah Putman,$46.00 ,02/19/2024,,9:00 am,3:00 pm,Youth All-Day Programs,"<p>Get ready for another Allerton Kids Club!&nbsp; Join the ranks of artists like Stan Lee, the co-creator of comics like Spider-Man, the X-Men, Iron Man, Thor, the Hulk, and Black Panther, by creating your very own graphic novel at our <strong>Comic Book Creation workshop (for kids aged 10-13) from 9 a.m. to 3 p.m. Monday Feb. 19 in the Greenhouse Auditorium.</strong></p>
<p>During this day-long program, Kids Clubbers will work on the bones of a graphic novel: brainstorming their story hero, writing a narrative story, learning drawing techniques and panel planning, and using a blank comic book that will be provided.</p>
<p><strong>$46/person. Registration deadline extended to Mon Feb 12th!&nbsp;&nbsp;</strong><em>Space is limited. All sales are final.</em></p>
<p>Participants should bring a sack lunch and a refillable water bottle. An afternoon snack will be provided. Please note that part of the day will be spent outside, weather permitting, so please plan accordingly.</p>
<p><em>If you will need disability-related accommodations to participate, please email Sarah Putman at sputman2@illinois.edu.</em></p>",Allerton Programs > Youth All-Day Programs,The Studio,,20,10,,,https://s3.amazonaws.com/coursestorm/live/media/e651cbd8ab4211ee83470af5bdaf33e7,No,Yes,Yes,No,No,,,Public,19,0
Amazing Allerton Race: All-Ages,,$10.00 ,04/27/2024,,10:00 am,11:30 am,Amazing Races,"<p>Allerton Park is hosting its first ever Amazing <em>Allerton</em> Race!&nbsp; Like in the popular TV show, racers will work together in groups of 2 or 4 to &ldquo;travel&rdquo; all over the park, solving clues, completing challenges, and racing other teams to be the top finisher.&nbsp; You&rsquo;ll need your Allerton knowledge, some puzzle solving skills, and even quicker feet, because you won&rsquo;t be allowed to use your personal devices to help you win!</p>
<p>This All-Ages race is open to a group or family of 2 or 4 people of any age.&nbsp; The race will have a winner and second place for 2-person teams, plus winner and second place for 4-person teams.&nbsp; The race will begin at 10am on the Gatehouse Lawn.</p>
<p>$10/person, children 9 and under are free.&nbsp; Registration deadline is April 12th.&nbsp; Space is limited.&nbsp; If you think you have what it takes to win the Amazing <em>Allerton</em> Race: All-Ages, sign up today!</p>
<p>If you will need disability-related accommodations in order to participate, please email Sarah Putman at sputman2@illinois.edu.</p>",Allerton Programs > Amazing Races,Gatehouse Lawn,,80,20,,,https://s3.amazonaws.com/coursestorm/live/media/809c09a7c92111ee8a8c0a73c3eb73f9,No,No,Yes,No,Yes,,,Unlisted,0,0
Amazing Allerton Race: Teen,,$10.00 ,04/27/2024,,9:00 am,10:30 am,Amazing Races,"<p>Allerton Park is hosting its first ever Amazing <em>Allerton</em> Race!&nbsp; Like in the popular TV show, racers will work together in groups of 2 or 4 to &ldquo;travel&rdquo; all over the park, solving clues, completing challenges, and racing other teams to be the top finisher.&nbsp; You&rsquo;ll need your Allerton knowledge, some puzzle solving skills, and even quicker feet, because you won&rsquo;t be allowed to use your personal devices to help you win!</p>
<p>There will be 2 categories of racers: Teens and All-Ages.&nbsp; The Teen category is open to teams of 2 people between the ages of 13 and 17 years.&nbsp; Teen teams can place first, second, or third in the race.&nbsp; The All-Ages category is open to a group or family of 2 or 4 people of any age.&nbsp; The All-Ages race will have a winner and second place for 2-person teams, plus winner and second place for 4-person teams.&nbsp; The Teens race will kickoff at 9am on the Gatehouse Lawn.&nbsp; The All-Ages race will begin at 10am on the Gatehouse Lawn.</p>
<p>Children under 17 must have a parent/guardian present in the park for the duration of the race.</p>
<p>$10/person.&nbsp; Registration deadline is April 12th.&nbsp; Space is limited.&nbsp; Register today!</p>
<p>If you will need disability-related accommodations in order to participate, please email Sarah Putman at sputman2@illinois.edu.</p>","Allerton Programs > Amazing Races
Allerton Programs > Teen Programs",Gatehouse Lawn,,24,12,,,https://s3.amazonaws.com/coursestorm/live/media/b2b6f78ac92111ee8a8c0a73c3eb73f9,No,No,Yes,No,Yes,,,Hidden,0,0
Bees in Your Garden,Maggie Wachter,$15.00 ,04/06/2024,,1:00 pm,3:00 pm,Regular Class,"<p><strong>Bees in Your Garden</strong></p>
<p>Led by: Maggie Wachter</p>
<p>Saturday, April 6, 2024</p>
<p>1:00-3:00pm</p>
<p>Studio</p>
<p><strong>Registration Deadline: April 3, 2024</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $15/person</p>
<p><strong>Course Description:</strong></p>
<p>Learn about&nbsp;one of the most incredible and&nbsp;important pollinators at&nbsp;<strong>Bees in Your Garden from 1 to 3 p.m. Saturday, April 6 in The Studio.</strong>&nbsp;Master beekeeper Maggie Wachter will provide an overview of the most common bees native to Illinois, including bumblebees, mason bees and carpenter bees.&nbsp;Examine the complex relationship&nbsp;between&nbsp;different types of bees&nbsp;and&nbsp;the environment&nbsp;and discuss how gardeners can help bees of all kinds survive.</p>
<p><strong>$15/person. Register&nbsp;here&nbsp;by April 3.</strong>&nbsp;All sales are final.</p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>When Maggie Wachter began her social work degree at the University of Illinois in 2008, she had no idea that she would become a beekeeper. As for honey, she kept a single jar in the back of her kitchen cabinet for recipes. Today she is a master beekeeper who never eats sugar.</p>
<p>Maggie received her first hive as a gift in 2008. By 2010, she was enrolled in the Master Beekeeper course at the University of Florida. From there, things happened quickly to turn her life around. In 2012, she started teaching beekeeping for Parkland Community Education and today she is a beekeeping teacher, honey judge, mead maker and master beekeeper.</p>
<p>Along the way, she met fellow beekeeper Steve Halfar. Together, they pollinate apple orchards, chase black locust honey and keep their 50 odd hives thriving. They have participated in honeybee research at the U of I and USDA.</p>
<p>During the summer, you can find Maggie and Steve selling honey at the Urbana Market at the Square on the first Saturday of every month. They are thrilled to be at Allerton to share their enthusiasm for nature and honey bees with others.</p>",The Farms: An Allerton Folk School > Outdoor Education,The Studio,,20,2,,,https://s3.amazonaws.com/coursestorm/live/media/1fa65a12e22c11ee97b1129d651af4b7,Yes,No,Yes,No,No,,,Public,6,0
Bees in Your Garden,Maggie Wachter,$15.00 ,04/06/2024,,1:00 pm,3:00 pm,Watercolor Class,"<p><strong>Bees in Your Garden</strong></p>
<p>Led by: Maggie Wachter</p>
<p>Saturday, April 6, 2024</p>
<p>1:00-3:00pm</p>
<p>Studio</p>
<p><strong>Registration Deadline: April 3, 2024</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $15/person</p>
<p><strong>Course Description:</strong></p>
<p>Learn about&nbsp;one of the most incredible and&nbsp;important pollinators at&nbsp;<strong>Bees in Your Garden from 1 to 3 p.m. Saturday, April 6 in The Studio.</strong> Master beekeeper Maggie Wachter will provide an overview of the most common bees native to Illinois, including bumblebees, mason bees and carpenter bees.&nbsp;Examine the complex relationship&nbsp;between&nbsp;different types of bees&nbsp;and&nbsp;the environment&nbsp;and discuss how gardeners can help bees of all kinds survive.</p>
<p><strong>$15/person. Register&nbsp;here&nbsp;by April 3.&nbsp;</strong><em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><strong>About the instructor</strong></p>
<p>When Maggie Wachter began her social work degree at the University of Illinois in 2008, she had no idea that she would become a beekeeper. As for honey, she kept a single jar in the back of her kitchen cabinet for recipes. Today she is a master beekeeper who never eats sugar.</p>
<p>Maggie received her first hive as a gift in 2008. By 2010, she was enrolled in the Master Beekeeper course at the University of Florida. From there, things happened quickly to turn her life around. In 2012, she started teaching beekeeping for Parkland Community Education and today she is a beekeeping teacher, honey judge, mead maker and master beekeeper.</p>
<p>Along the way, she met fellow beekeeper Steve Halfar. Together, they pollinate apple orchards, chase black locust honey and keep their 50 odd hives thriving. They have participated in honeybee research at the U of I and USDA.</p>
<p>During the summer, you can find Maggie and Steve selling honey at the Urbana Market at the Square on the first Saturday of every month. They are thrilled to be at Allerton to share their enthusiasm for nature and honey bees with others.</p>",The Farms: An Allerton Folk School > Outdoor Education,The Studio,,20,0,,,https://s3.amazonaws.com/coursestorm/live/media/42228a28dbd311eeac920affd70477b9,No,No,Yes,No,No,,,Unlisted,2,0
Beginning Weaving II,Sharon Bowles,$235.00 ,04/06/2024,04/07/2024,9:00 am,5:00 pm,Regular Class,"<p><strong>Beginning Weaving II</strong></p>
<p>Led by: Sharon Bowles</p>
<p>Saturday-Sunday, April 6 &amp; 7, 2024</p>
<p>9:00am-5:00pm both days (lunch break included)</p>
<p>Auditorium</p>
<p><strong>Registration Deadline: April 3, 2024</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $235</p>
<p>&nbsp;</p>
<p><strong>Course Description:</strong></p>
<p>This 2-day intensive class will be a continuation of Beginning Weaving 1, but instead of teacher selection with everyone doing the same article, students will pick their own project, measure the warp, beam the warp, thread the heddles to their selected pattern, thread the reed, wind the bobbins and weave the project (table runner or mat, scarf, towel or other full size project).</p>
<p>&nbsp;</p>
<p>For overnight lodging accommodations, call the Allerton Mansion front desk at 217-333-3287.</p>
<p>&nbsp;</p>
<p><strong>About the Instructor:</strong></p>
<p>Sharon has been weaving for 33 years and teaching beginning weaving for almost 32 years. She was taught to weave in a one-on-one class and wove 2 table runners in 12 approximately 2-hour lessons, and she teaches the same method when she teaches Sharon has experience in weaving with silk, lace weaving, 8 shaft pattern weaving, parallel weaving, block weaves, and Shaker reproduction towels. She has taught many workshops and classes to weavers&rsquo; guilds in Florida, Ohio, and Champaign-Urbana. She earned her Journeyman certification from the Weavers Guild of Boston in 2021 and a master&rsquo;s certification in April of 2022. Most recently, Sharon taught Beginning Weaving I at The Farms, and a 2-day workshop in 4 shaft patterns for the Champaign-Urbana Spinners and Weavers Guild.</p>",The Farms: An Allerton Folk School > Art,Auditorium,,6,4,,,https://s3.amazonaws.com/coursestorm/live/media/d26eeb7e983911eea7170a2761001175,No,No,Yes,No,No,,,Public,6,0
Bookbinding for Artists' Books,Peter Bushell,$120.00 ,01/16/2024,,5:00 pm,8:00 pm,Regular Class,"<p><strong>Bookbinding for Artists&rsquo; Books</strong></p>
<p>Led by: Peter Bushell</p>
<p>Tuesdays: January 16, 23, 20; February 6, 13</p>
<p>5:00-8:00pm</p>
<p>Studio</p>
<p><strong>Registration Deadline: 1/2/2024</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $120/series</p>
<p>&nbsp;</p>
<p><strong>Course Description:</strong></p>
<p>This course will introduce you to a variety of binding options for artist&rsquo;s books that can be produced by hand. Each class will be a 3-4 hour studio experience getting introduced to a particular book style and binding technique; then there will be time for hands-on production. The first class will include a survey of artist&rsquo;s books and binding styles, as well as an introduction to terms of book anatomy and commercial binding. Subsequent classes will be organized per binding style and allow time for production. Each book produced will be a blank model, but additional discussion will be possible if the student has ideas for further development of books with content.</p>
<p>&nbsp;</p>
<p><strong>About the Instructor:</strong></p>
<p>Peter Bushell recently retired from a 29-year career as a graphic design professor from Illinois State University. While there he reveled in teaching students a variety of subjects including typography, image making, mark making and branding, information design, interactive and web design, as well as letterpress printmaking, book arts and book binding. Bushell&rsquo;s creative efforts in design, book arts, and letterpress printmaking have garnered awards and recognition from regional, national, and international competitions, exhibitions, and publications. Currently he continues to be active as a freelance graphic designer, a book artist, and a letterpress printmaker. Bushell is compelled to create, and in all his creative endeavors&mdash;whether graphic design and typography, book arts or letterpress printmaking&mdash;he strives for an excellent marriage of concept and form. He is excited for the opportunity to share with you some excellent examples of artist&rsquo;s books and the practical details related to a variety of binding forms and hopes the lessons you&rsquo;ll learn in this course will feed your next creative venture into artist&rsquo;s books and bookbinding.</p>",The Farms: An Allerton Folk School > Art,The Studio,,10,3,5,Tue,https://s3.amazonaws.com/coursestorm/live/media/2e63b0a4983a11eea7170a2761001175,No,No,Yes,No,No,,,Public,4,0
Colored Pencil I,Sally Walsh,$200.00 ,01/29/2024,,1:00 pm,3:30 pm,Watercolor Class,"<p><strong>Colored Pencil I</strong></p>
<p>Led by: Sally Walsh</p>
<p>Mondays: January 29; February 5, 12, 19; Make up day: February 26*</p>
<p>1:00-3:30pm</p>
<p>Studio</p>
<p><strong>Registration Deadline: January 15, 2024</strong></p>
<p>Skill level: Beginner</p>
<p>Registration fee: $200/series</p>
<p>**Registration without supplies: $155</p>
<p>&nbsp;</p>
<p><strong>Course Description:</strong></p>
<p>Exercise your artistic side and learn how to use colored pencil in your art. This art class will meet Mondays from 1:00-3:30 and will teach you new techniques and skills to help make your art shine. Each class will focus on a new topic.</p>
<p>Class 1: how are colored pencils different from drawing pencils, how to draw what you see, layering color, simple objects</p>
<p>Class 2: burnishing, blending, drawing koi</p>
<p>Class 3: landscape techniques</p>
<p>Class 4: drawing glass and reflective surfaces</p>
<p>&nbsp;</p>
<p><strong>**Students will need the following supplies.</strong></p>
<p><em>If you plan to purchase your own supplies, please indicate on your registration</em></p>
<p>-- mixed media sketch book (spiral bound preferred)<br />-- a see thru plastic ruler, any color<br />-- a kneaded eraser<br />-- #2 pencil<br />-- Prismacolor (recommended) colored pencils, more than 12 colors.<br />-- small plastic hand held pencil sharpener</p>
<p>&nbsp;</p>
<p>*Please note the final date in this series is a make up class in case a week was cancelled due to bad weather.</p>
<p>&nbsp;</p>
<p><strong>About the Instructor:</strong></p>
<p>Sally Walsh is a retired art teacher from Richland Community College in Decatur, IL. She has over 30 years of teaching experience and has led previous art classes at Allerton.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,3,4,Mon,https://s3.amazonaws.com/coursestorm/live/media/593741f580b011eeb29a12e361436815,No,No,Yes,No,No,,,Unlisted,9,0
Colored Pencil II,Sally Walsh,$200.00 ,02/29/2024,,1:00 pm,3:30 pm,Watercolor Class,"<p><strong>Colored Pencil II</strong></p>
<p>Led by: Sally Walsh</p>
<p>Thursdays: February 29; March 7, 14, 21; Make up day: March 28*</p>
<p>1:00-3:30pm</p>
<p>Studio</p>
<p><strong>Registration Deadline: February 19, 2024</strong></p>
<p>Skill level: Intermediate</p>
<p>Registration fee: $200/series</p>
<p>**Registration without supplies: $155</p>
<p>&nbsp;</p>
<p><strong>Course Description:</strong></p>
<p>A continuation of refining skills and techniques, each class will be a new topic and technique&nbsp;exploring mixed media, and special effects.</p>
<p>Participation in Colored Pencil I is not necessary to take part in Colored Pencil II, but some experience in drawing, color theory or previous experience with colored pencil is needed.</p>
<p><strong>**Students will need the following supplies.</strong></p>
<p><em>If you plan to purchase your own supplies, please indicate on your registration</em></p>
<p>-- mixed media sketch book (spiral bound preferred)<br />-- a see thru plastic ruler, any color<br />-- a kneaded eraser<br />-- #2 pencil<br />-- Prismacolor (recommended) colored pencils, more than 12 colors.<br />-- small plastic hand held pencil sharpener</p>
<p>&nbsp;</p>
<p><em>*Please note the final date in this series is a make up class in case a week was cancelled due to bad weather.</em></p>
<p>&nbsp;</p>
<p><strong>About the Instructor:</strong></p>
<p>Sally Walsh is a retired art teacher from Richland Community College in Decatur, IL. She has over 30 years of teaching experience and has led previous art classes at Allerton.</p>",The Farms: An Allerton Folk School > Art,The Studio,,15,3,4,Thu,https://s3.amazonaws.com/coursestorm/live/media/f959799380b011eeb29a12e361436815,No,No,Yes,No,Yes,,,Public,0,0
Cookie Decorating: March 23,,$65.00 ,03/23/2024,,12:00 pm,2:00 pm,Regular Class,"<p>Cookie Decorating</p>
<p>Led by: Jennifer Holhubner</p>
<p>Saturday, March 23, 2024</p>
<p>12:00 - 2:00 pm</p>
<p>Auditorium</p>
<p>Registration Deadline: March 16, 2024</p>
<p>Skill level: All Levels</p>
<p>Age Group: All ages (Children MUST register with a parent)</p>
<p>Registration fee: $65</p>
<p>&nbsp;</p>
<p>Course Description:</p>
<p>In this class, students will learn to decorate provided cookies with royal icing. Instructor will demonstrate and explain wet-on-wet technique, outlining, and flooding. Participants will get to take home cookies that they decorate.</p>
<p>&nbsp;</p>
<p>About the Instructor:</p>",The Farms: An Allerton Folk School > Art,Auditorium,,12,4,,Sat,https://s3.amazonaws.com/coursestorm/live/media/3e842a48c9de11eebf931258d57b8e35,No,No,Yes,No,No,,,Public,7,0
