Class Name,Instructor,Price,Start Date,End Date,Start Time,End Time,Class Type,Description,Categories,Location,Room,Max Seats,Min Seats,Length in Weeks,Days of Week,Image URL,Featured,Kids Class,Register Online,Continuous Enrollment,Canceled,Receipt Custom Text,Reminder Custom Text,Visibility,Registrants,Waiting List
Bluebell Mosaic,Kari Keller,$85.00 ,05/03/2026,,1:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn a unique art form at&nbsp;<strong>Intro to Mosaic Art: Bluebells on Sunday, May 3 from 1 to 4 p.m. in&nbsp;The Studio.</strong></p>
<p>Instructor Kari Keller will teach students the basics of mosaic art, from selecting tesserae to assembly and grouting. All will take home a unique, hand-decorated terracotta flowerpot at the end of the workshop.</p>
<p><strong>$85/person*. Register&nbsp;here. Registration will close April 26 or when capacity is reached.</strong>&nbsp;<em>All sales are final.</em></p>
<p><em>*Closed-toe shoes are recommended.</em></p>
<p><em>If you will need disability-related accommodations to participate, please email Olivia at&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Kari Keller has been a Champaign/Urbana resident since 2008, originally hailing from the tiny community of St. Anne. Illinois. She has had a passion for art since she could hold a crayon and loves to experiment with many different styles, rarely sticking to one theme for long.</p>
<p>Keller has dabbled in cartoons, acrylic pouring, zentangles, patterns, logo design, pottery painting and other art forms. Her influences include Alphonse Mucha, HR Geiger and the art of Northwest coastal Native Americans. She also has a thriving side business as a face painter.</p>
<p>Kari is happiest when immersed in a new project and can&rsquo;t imagine life without art!</p>","The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs
Skill Level > Beginner",The Studio,,12,,,,https://s3.amazonaws.com/coursestorm/live/media/f5adc2bf127511f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Drawing from Nature,Mandy Roeing,$65.00 ,05/30/2026,,9:30 am,12:30 pm,Regular Class,"<p><strong>Experience Level: Beginner (Ages&nbsp;16+)&nbsp;</strong></p>
<p>Learn various ways to look at the surrounding landscape and translate it to paper at?<strong>Drawing from Nature on Saturday, May 30* from 9:30 a.m.-12:30 p.m.&nbsp;at the&nbsp;Illinois Arboretum&nbsp;(1800 S. Lincoln Ave., Urbana)*.</strong>&nbsp;<em>(Rain date will be Sunday, May 31st.)</em></p>
<p>Award-winning artist Mandy Roeing will help students in guided sketchbook work while enjoying nature and using the basic elements of art. After a short demonstration, students will choose a location in the Arboretum to draw from with instructor guidance. Students will meet back at the starting location for the last 20 minutes to share and discuss drawings.&nbsp;</p>
<p><strong>$65/person** (Ages 16+) Registration will close&nbsp;May 27 or when capacity is reached.</strong>&nbsp;?<em>All sales are final.&nbsp;</em></p>
<p>*Limited parking spots are available in the lot near the Noel Welcome Garden and along South Lincoln Avenue. Additional parking is available in the lot south of the Japan House. Parking is free after 5 p.m. and on weekends.</p>
<p>**Students should bring:<br />&mdash; A sketchbook and something hard to draw on if needed<br />&mdash; Drawing utensils such as pencils, erasers, etc.<br />&mdash; Water bottle &amp; snacks if you wish<br />&mdash; Sun hat, sunscreen, &amp; bug spray<br />&mdash; Folding chair or lawn chair&nbsp;</p>
<p><em>Learn more about the space where your course will take place&nbsp;here.&nbsp;If you will need disability-related accommodations to participate, please email&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the Instructor</strong></p>
<p>Award-winning artist?Mandy Roeing?resides&nbsp;in Downs with her husband and their two daughters. Inspired by the beauty and tranquility of nature,&nbsp;Roeing&nbsp;creates color-filled landscapes and beachscapes that go beyond representation to capture the emotion of a place.&nbsp;</p>
<p>All of&nbsp;Roeing&rsquo;s&nbsp;paintings are done in soft pastels, a beautiful and versatile medium that she is passionate about sharing with others through both her work and classes. She is an instructor at the McLean County Arts Center and the Peninsula School of Art and holds regular classes in painting and drawing at her own studio and gallery space in downtown Bloomington.&nbsp;</p>
<p>Mandy earned her BFA in Studio Art from the University of North Carolina in 2004. She is the Vice President of the Illinois Prairie Pastel Society and an active member of the Peoria Art Guild. Her work has been published in The Pastel Journal magazine and the IAPS Globe and is in&nbsp;numerous&nbsp;private collections throughout the country and abroad.&nbsp;</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art
Skill Level > All Levels",Illinois Arboretum,,15,,,,https://s3.amazonaws.com/coursestorm/live/media/ee3c34cb128f11f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Edible Midwest Natives,Heidi Leuszler,$65.00 ,06/16/2026,,10:00 am,12:30 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Explore the botany, natural history and flavors of several local wild edible plants at&nbsp;<strong>Edible Midwest Natives on Tuesday, June 16 from 10 a.m. to 12:30 p.m. in Evergreen Lodge 7.</strong></p>
<p>Heidi Leuszler, the owner and head chef of&nbsp;<a href=""https://www.berriesandflour.com/""><strong>Berries and Flour</strong></a>&nbsp;in Champaign, will focus on native plants that are harvestable at the time of class. Those could include spicebush, common milkweed, nettles, sweet Cicely, black raspberry, American persimmon, common prickly ash and violets.</p>
<p>Students will learn ethical and sustainable foraging practices, look at different types of harvesting gear, and take a short walk into the woods to find, identify and forage edible parts from selected species. Students will then clean, process and eat what was foraged, and will go home with a handful of recipes, samples and plants (resources permitting).</p>
<p><strong>$65/person*. Register by June 9</strong>.&nbsp;<em>All sales are final.</em></p>
<p>*Students should bring work gloves and snippers/clippers.</p>
<p><em>Learn more about the space where your course will take place&nbsp;<a href=""https://allerton.illinois.edu/farmsspaces/""><strong>here</strong></a>.&nbsp;If you will need disability-related accommodations in order to participate, please email&nbsp;<a href=""mailto:owarren@illinois.edu""><strong>owarren@illinois.edu</strong></a>.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Heidi Leuszler grew up harvesting and foraging wherever she lived: mangos in Florida, morels and mustang grapes from the back acre in Missouri, wild strawberries and holly grapes in the Colorado mountains and chokecherries in North Dakota. Those passions remained as she added culinary skills in addition to becoming a professor of environmental science, ecology and botany at Parkland College.</p>
<p>She started Berries and Flour in Champaign as the synergy of several passions: culinary, ecology, growing of plants, foraging and teaching people about the plentiful Midwest land. Berries and Flour teaches how to harvest, process and consume regional foods, collaborates with others to promote food accessibility and justice, and produces value-added products from its commercial kitchen.</p>","The Farms: An Allerton Folk School > Wellness
Allerton Programs > Adult Programs
The Farms: An Allerton Folk School > Outdoor Education
Skill Level > Beginner",Evergreen Lodge,Room 7,15,,,,https://s3.amazonaws.com/coursestorm/live/media/f970a6f25c2e11f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,0,0
Foundation Paper Piecing,Billie Theide,$130.00 ,07/07/2026,,10:00 am,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner&nbsp;</strong></p>
<p>Learn&nbsp;a new quilting technique&nbsp;at&nbsp;<strong>Quilting 101: Foundation Paper Piecing on Tuesday, July 7&nbsp;from&nbsp;10 a.m.&nbsp;to&nbsp;4&nbsp;p.m. in&nbsp;the&nbsp;The Studio.&nbsp;</strong></p>
<p>In this class, students will create complex and colorful geometric patterns and motifs with accuracy using paper.&nbsp;If this&nbsp;isn&rsquo;t&nbsp;enough fun, instructor Billie Theide&nbsp;will be bringing her vintage sewing machines for students to&nbsp;practice on&nbsp;including a Singer Featherweight.&nbsp;</p>
<p>This quilting process can culminate in a wide range of projects like quilts, bags, and contemporary artworks. All supplies will be provided.&nbsp;</p>
<p><strong>$130/person*. Registration will close June 21 or when capacity is reached.</strong>&nbsp;<em>All sales are final.</em>&nbsp;</p>
<p>*Students should plan to bring the sewing machine they feel most comfortable using. Allerton has a limited&nbsp;supplie&nbsp;of machines available for rent. Please contact Olivia for more information.&nbsp;</p>
<p><em>Learn more about the space where your course will take place?here.?If&nbsp;you will&nbsp;need disability-related accommodation to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Billie Theide is a former chair of the Crafts Program at the University of Illinois Urbana-Champaign, where she is Professor Emerita. Theide is a metalsmith,&nbsp;jeweler&nbsp;and ceramicist. Her work is in public art collections around the world including the Smithsonian, Museum of Arts &amp; Design in New York City, Nelson Atkins Museum of Art in Kansas City and the Racine Art Museum, among others.&nbsp;</p>
<p>She is the recipient of a Visual Arts Fellowship from the National Endowment for the Arts and five Artists Fellowship Grants from the Illinois Arts Council. Theide has been recognized for her excellence in teaching and is a Distinguished Member and Past-President of the Society of North American Goldsmiths.</p>","The Farms: An Allerton Folk School > Fiber Arts
Allerton Programs > Adult Programs
Skill Level > Beginner",The Studio,,10,,,,https://s3.amazonaws.com/coursestorm/live/media/be5b06631bc511f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Granny Squares 101: Crochet for Beginners,Billie Theide,$95.00 ,05/31/2026,,10:00 am,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner (Ages 13+)</strong></p>
<p>Learn about crocheting at&nbsp;<strong>Granny Squares 101: Crochet for Beginners&nbsp;on&nbsp;Sunday, May 31 from 10 a.m. to 4 p.m. in The Studio.</strong></p>
<p>Led by fiber artist Billie Theide, students will learn the basics of crochet, how to chain, create basic stitches, change colors, read work, fix mistakes and bind off.</p>
<p>Each student will leave with at least one uniquely designed crocheted &ldquo;granny square&rdquo; that can serve as a start for a bigger blanket, scarf, bag, and more!</p>
<p><strong>$95/person* (Ages 13+; 13-15-year-olds must be accompanied by an adult, who does not need to register.)</strong> <strong>Registration will close May 28<em> or when capacity is reached.&nbsp;</em></strong><em>All sales are final.</em></p>
<p>*Students should bring:</p>
<p><strong>OPTION 1</strong><br />&mdash; 2 skeins Lion Brand 24/7&nbsp;Cotton yarn. 1 each of two contrasting colors.&nbsp;(This yarn is 100% mercerized cotton, results in a beautiful aesthetic, and holds its sheen and structure through repeated washings.)&nbsp;<br />&mdash; 1&nbsp;4mm&nbsp;U.S.&nbsp;G/6&nbsp;crochet hook<br />&mdash; Embroidery scissors</p>
<p><strong>OPTION 2</strong><br />&mdash;&nbsp;2 skeins Loops &amp; Threads&nbsp;Impeccable Solid Yarn.&nbsp;1&nbsp;each&nbsp;of two different contrasting solid colors. (This yarn is 100% acrylic, is super soft and easily worked. Ideal for&nbsp;afghans, sweaters, hats, and scarves.)&nbsp;<br />&mdash;&nbsp;5 mm&nbsp;US H/8 crochet hook&nbsp;<br />&mdash; Embroidery scissors</p>
<p><em>Learn more about the space where your course will take place&nbsp;here.&nbsp;If you will need disability-related accommodations participate, please email Olivia at&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Billie Theide is a former chair of the Crafts Program at the University of Illinois Urbana-Champaign, where she is Professor Emerita. Theide is a metalsmith, jeweler and ceramicist. Her work is in public art collections around the world including the Smithsonian, Museum of Arts &amp; Design in New York City, Nelson Atkins Museum of Art in Kansas City and the Racine Art Museum, among others.</p>
<p>She is the recipient of a Visual Arts Fellowship from the National Endowment for the Arts and five Artists Fellowship Grants from the Illinois Arts Council. Theide has been recognized for her excellence in teaching and is a Distinguished Member and Past-President of the Society of North American Goldsmiths.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, health &amp; wellness, history, nature &amp; outdoor education, or science.&nbsp;All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Fiber Arts
The Farms: An Allerton Folk School > Art
Skill Level > Beginner",The Studio,,10,,,,https://s3.amazonaws.com/coursestorm/live/media/47d96eaf5c4111f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,0,0
Herbal First Aid,Liz Faermark,Free,06/16/2026,06/17/2026,5:00 pm,8:00 pm,Regular Class,,"Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Outdoor Education
Skill Level > Beginner",Evergreen Lodge,Room 7,15,,,,,No,No,Yes,No,No,,,Public,0,0
Intro to Hand Sewing,Jennie Ingram,$55.00 ,05/17/2026,,9:00 am,12:00 pm,Regular Class,"<p><strong>Experience Level: Beginner (16+)</strong></p>
<p>Learn about various stitching methods at <strong>Intro to Hand Sewing on Sunday, May 17 from 9 to 12 p.m. in The Studio</strong>.</p>
<p>Instructor Jennie Ingram will help students learn the basics of practical hand sewing including the basting stitch, running stitch, back stitch, whip stitch, hem stitch, slip/ladder stitch, and how to attach a button and hook &amp; eye.</p>
<p>Closed-toe shoes are recommended.</p>
<p><strong>$55/person. Registration will close May 15 or when capacity is reached.</strong> <em>All sales are final.</em></p>
<p><em>Learn more about the space where your course will take place&nbsp;here. If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Jennie Ingram is a lifelong crafter who has been sewing, costuming, quilting, crocheting, and making jewelry since childhood. She received her MFA in Costume Design from UIUC in 2007 and has worked in costume shops across the country including Idaho Shakespeare Festival and Williamstown Theatre Festival.</p>
<p>She spent six years as the Costume Shop Manager at Western Kentucky University, where she enjoyed expanding her student&rsquo;s skill sets by offering workshops in quilting, corsetry and jewelry making. Since leaving academia she has run an Etsy shop selling handmade charm bracelets, and other gifts.</p>
<p>Jennie is also a moderator and active member of LettuceCraft.com, a forum where members share their handmade creations. Her Halloween sampler quilt, titled Stitch &lsquo;n Witch, was shown at the 20th Annual Festival of Quilts in Urbana.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Fiber Arts
The Farms: An Allerton Folk School > Art
Skill Level > Beginner",The Studio,,7,,,,https://s3.amazonaws.com/coursestorm/live/media/be2e3d94579611f0a371124bd5b32d05,No,No,Yes,No,No,,,Public,0,0
Intro to Pastel Painting,Mandy Roeing,$85.00 ,07/12/2026,,1:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: Beginner (ages 12+)</strong></p>
<p>Learn about soft pastels and ways to use them through basic mark-making techniques at&nbsp;<strong>Introduction to&nbsp;Pastel Painting on Sunday, July 12th from 1 to 4 p.m. in the&nbsp;Mansion Library</strong>.</p>
<p>Serious artists ages 10 and older can sign up for this course, where award-winning artist Mandy Roeing will help students learn about pastels and paint to create a simple still life to take home. More than just a one-time painting project, this class is intended to give you basic pastel painting skills and knowledge that you can build on to continue creating.</p>
<p><strong>$85/person (Ages 12+. Ages 12-15 need to be accompanied by a registered adult). Register by July 9th.&nbsp;</strong><em>All sales are final.</em></p>
<p>If you will need disability-related accommodations to participate, please email Olivia Bunting at&nbsp;<strong>owarren@illinois.edu</strong>.</p>
<p>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</p>
<p><strong>About the instructor</strong></p>
<p>Award-winning artist&nbsp;Mandy Roeing&nbsp;resides in Downs with her husband and their two daughters. Inspired by the beauty and tranquility of nature, Roeing creates color-filled landscapes and beachscapes that go beyond representation to capture the emotion of a place.</p>
<p>All of Roeing&rsquo;s paintings are done in soft pastels, a beautiful and versatile medium that she is passionate about sharing with others through both her work and classes. She is an instructor at the McLean County Arts Center and the Peninsula School of Art and holds regular classes in painting and drawing at her own studio and gallery space in downtown Bloomington.</p>
<p>Mandy earned her BFA in Studio Art from the University of North Carolina in 2004. She is the Vice President of the Illinois Prairie Pastel Society and an active member of the Peoria Art Guild. Her work has been published in The Pastel Journal magazine and the IAPS Globe and is in numberous private collections throughout the country and abroad.</p>","The Farms: An Allerton Folk School > Art
Allerton Programs > Adult Programs
Skill Level > Beginner
Allerton Programs > Teen Programs",Allerton Mansion,Library,12,,,,https://s3.amazonaws.com/coursestorm/live/media/2fc69a770a5811f091f30affcdc5a8db,No,No,Yes,No,No,,,Public,0,0
Lino Cuts & Prints,Billie Theide,$140.00 ,06/28/2026,,12:00 pm,5:00 pm,Regular Class,"<p><strong>Experience Level: Beginner</strong></p>
<p>Learn printmaking processes at<strong> Lino Cuts &amp; Prints on Sunday, June 28 from 12 to 5 p.m. in the Mansion Library.</strong></p>
<p>For a very long time, printmakers have transferred images from specially prepared plates to paper, fabric, wood and metal. In this workshop, instructor Billie Theide will help students learn to design, carve, prepare ink and transfer images to make unique works of art. Each student will get a toolkit that will enable them to continue to work at home.</p>
<p><strong>$140/person. Registration will close June 21 or when capacity is reached.</strong> <em>All sales are final.</em></p>
<p><em>If you will need disability-related accommodation to participate, please email Olivia at&nbsp;owarren@illinois.edu.</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social media and publications. Please alert the photographer or videographer if you do not want your image taken.</em></p>
<p><strong>About the instructor</strong></p>
<p>Billie Theide is a former chair of the Crafts Program at the University of Illinois Urbana-Champaign, where she is Professor Emerita. Theide is a metalsmith, jeweler and ceramicist. Her work is in public art collections around the world including the Smithsonian, Museum of Arts &amp; Design in New York City, Nelson Atkins Museum of Art in Kansas City and the Racine Art Museum, among others.</p>
<p>She is the recipient of a Visual Arts Fellowship from the National Endowment for the Arts and five Artists Fellowship Grants from the Illinois Arts Council. Theide has been recognized for her excellence in teaching and is a Distinguished Member and Past-President of the Society of North American Goldsmiths.</p>
<p><strong>About The Farms</strong></p>
<p>The Farms: An Allerton Folk School, offers&nbsp;classes, workshops, and gatherings&nbsp;focusing on&nbsp;art, outdoor education, science, storytelling, and wellness. All experiences value hands-on, experiential teaching and learning, and are facilitated by and for the members of the community.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art
Skill Level > Beginner",Allerton Mansion,Library,12,,,,https://s3.amazonaws.com/coursestorm/live/media/3e4686fc1eeb11f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Lovely Lavender Workshop,Julie Lauper,$75.00 ,07/22/2026,,6:00 pm,8:00 pm,Regular Class,"<p><strong>Experience Level: Beginner&nbsp;</strong></p>
<p>Enjoy all things lavender and make relaxing lavender products&nbsp;at&nbsp;<strong>Lovely Lavender on&nbsp;Wednesday, July&nbsp;22&nbsp;from&nbsp;6&nbsp;to&nbsp;8&nbsp;p.m. in&nbsp;Evergreen Lodge.&nbsp;</strong></p>
<p>Instructor Julie Lauper will lead students in a calming lavender workshop.&nbsp;Start with&nbsp;snacking on some lavender bread and lavender ice cream&nbsp;while drinking lavender lemonade,&nbsp;coffee&nbsp;or chai. Then, create lavender bath bombs, sugar scrubs, tea,&nbsp;sachets, and linen sprays.&nbsp;</p>
<p><strong>$75/person. Registration will close July 10 or when capacity is reached.</strong>?<em>All sales are final.&nbsp;</em></p>
<p><em>Learn more about the space where your course will take place?here. If&nbsp;you will&nbsp;need disability-related accommodations to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.</em>&nbsp;</p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Julie Lauper has&nbsp;taught&nbsp;higher education for over 30 years, even in foreign countries. More recently, Lauper has been a K-8 in-school social worker.&nbsp;As the owner of Serenity Fields Farm, Lauper has run farm camps every summer for 11 years as well as selling&nbsp;herbal products. She also teaches at Richland Community College and Millikin University and loves working with kids and adults.&nbsp;</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Wellness
The Farms: An Allerton Folk School > Outdoor Education
Skill Level > All Levels",Evergreen Lodge,Room 7,12,,,,https://s3.amazonaws.com/coursestorm/live/media/845e34961f0511f185ff0affe5650d13,No,No,No,No,No,,,Public,0,0
Peony Watercolor Workshop,Emily Tackitt,$110.00 ,05/16/2026,,2:00 pm,5:00 pm,Regular Class,"<p><strong>Experience Level: All Levels (All Ages 15+)&nbsp;</strong></p>
<p>Learn how to paint a loose, expressive Peony with shimmering gold accents at <strong>Peony Watercolor Workshop on Saturday, May 16&nbsp;from 2 to 5 p.m. in The Studio.</strong>&nbsp;</p>
<p>Instructor Emily Tackitt will guide students through this workshop for all levels focusing on expressive color. Students will be able to explore their creativity&nbsp;and&nbsp;build confidence with the watercolor medium in a calm, stress free, and fun class.&nbsp;</p>
<p><strong>$110/person*. Register&nbsp;here. Registration will close&nbsp;May 9&nbsp;or when capacity is reached.</strong>?<em>All sales are final.&nbsp;</em></p>
<p>*All supplies will be provided&nbsp;</p>
<p><em>Learn more about the space where your course will take place?here.?If&nbsp;you will&nbsp;need disability-related accommodations to participate, please email Olivia at?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p><strong>About the&nbsp;Instructor&nbsp;</strong></p>
<p>Emily Tackitt is the artist behind&nbsp;Moonbeam Jellyfish&nbsp;and works in mixed media, blending watercolor, acrylic, gouache, ink, drawing, and collage to create whimsical,&nbsp;fantasy-inspired artwork.&nbsp;With a process that is playful and intuitive, Emily is often guided by&nbsp;curiosity, storytelling, and whatever feels magical&nbsp;in the moment. Her classes are designed to feel supportive and accessible, encouraging students to build confidence through a thoughtful, step-by-step&nbsp;creative practice.</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art
Skill Level > All Levels",The Studio,,16,,,,https://s3.amazonaws.com/coursestorm/live/media/5bc8c774127911f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
Plein Air Painting - May 22,Deb Marett,$175.00 ,05/22/2026,05/24/2026,12:00 pm,4:00 pm,Regular Class,"<p><strong>Experience Level: All Levels&nbsp;</strong></p>
<p>Get outside and express your creativity at&nbsp;<strong>Plein Air Painting on Friday through Sunday, May 22 to 24 from 12 to 4 p.m. in Evergreen Lodge 7&nbsp;(May 22) and the&nbsp;Studio&nbsp;(May 23-24).</strong>&nbsp;</p>
<p>Students will start&nbsp;with a&nbsp;brief&nbsp;discussion each day at the designated meeting location then head outdoors to paint with their preferred medium. Instructor Deb Marett will guide students in this unique opportunity to capture the&nbsp;true&nbsp;colors, light, and atmosphere of the park as it changes in real time.&nbsp;Working directly in nature will challenge artists to respond quickly to shifting light and&nbsp;weather&nbsp;leading to dynamic and expressive brushwork.&nbsp;Not only will students grow in their technique, but&nbsp;plein&nbsp;air painting often lends itself to&nbsp;a restorative and calming practice.&nbsp;</p>
<p>All painting mediums are welcome including oils, acrylics, watercolor, and pastel.&nbsp;</p>
<p><strong>$175/person* (ages 15+). Regististration will close May&nbsp;15 or when capacity is reached.</strong>&nbsp;<em>All sales are final.</em>&nbsp;</p>
<p><strong>*Students should bring:</strong>&nbsp;</p>
<p>&mdash;&nbsp;Medium of their choice (i.e. oils, acrylics, watercolor, pastel)&nbsp;in a portable palette&nbsp;<br />&mdash;&nbsp;Plein Air easel suitable for the medium of choice (the easel needs to be flat for watercolors)&nbsp;<br />&mdash;&nbsp;Brushes in various sizes suitable for the medium of choice&nbsp;<br />&mdash;&nbsp;Canvas panels,&nbsp;Watercolor paper,&nbsp;or other paper suitable for medium of choice in a block or on a board taped down. Please have enough for several paintings&nbsp;<br />&mdash;&nbsp;Small Sketch pad and pencil&nbsp;<br />&mdash;&nbsp;Rags/paper towels as you use in your practice&nbsp;and trash bags for disposal&nbsp;<br />&mdash; Water bottle and container for rinsing brushes&nbsp;&nbsp;<br />&mdash;&nbsp;Tote bag for easy carrying&nbsp;&nbsp;</p>
<p><strong>Other suggested items:&nbsp;</strong></p>
<p>&mdash; Sunscreen &amp; bug spray&nbsp;<br />&mdash; Brimmed Hat&nbsp;<br />&mdash; Folding chair or&nbsp;stool&nbsp;<br />&mdash;&nbsp;Refillable water bottle &amp; snacks&nbsp;<br />&mdash;&nbsp;Gloves if you use them in your practice&nbsp;&nbsp;</p>
<p><em>Learn more about the space where your course will take place?here.?If&nbsp;you will&nbsp;need disability-related accommodations&nbsp;in order to&nbsp;participate, please email?owarren@illinois.edu.&nbsp;</em></p>
<p><em>By attending, you consent to your image being used in Allerton marketing, social&nbsp;media&nbsp;and publications. Please alert the photographer or videographer if you do not want your image&nbsp;taken.&nbsp;</em></p>
<p><strong>About the instructor&nbsp;</strong></p>
<p>Deb Marrett is a professional artist whose work focuses on equestrian and figurative scenes as well as portraiture. She always travels with her watercolors and&nbsp;a travel journal.&nbsp;</p>
<p>&ldquo;It is an amazing way to remember moments of the trip, and spend time soaking up the places I visit,&rdquo; she said.&nbsp;</p>
<p>Deb loves sharing her knowledge by teaching and finding ways to make painting and drawing fun and accessible to those wanting to explore their creative side.&nbsp;</p>
<p><strong>About The Farms&nbsp;</strong></p>
<p>The Farms: An Allerton Folk School, offers?classes, workshops, and gatherings?focusing on?art, outdoor education, science, storytelling, and wellness. All experiences value hands-on, experiential teaching and learning, and are&nbsp;facilitated&nbsp;by and for the members of the community.&nbsp;</p>","Allerton Programs > All Ages Programs
The Farms: An Allerton Folk School > Art
Skill Level > All Levels",Evergreen Lodge,Room 7,16,,,,https://s3.amazonaws.com/coursestorm/live/media/c960b6b71e2d11f185ff0affe5650d13,No,No,Yes,No,No,,,Public,0,0
